0.913917293521715,2.62444715377903
1.11370417188946,2.94594359430407
1.31355591642301,3.2578855113486
1.51344683046872,3.56162804673115
1.7133632048523,3.85892299486097
1.91329705869937,4.15135211973842
2.11324343082229,4.43988225984716
2.31319907509049,4.72426370569726
2.51316177833529,5.00418768460433
2.71312997977821,5.2799238699051
2.9131025471578,5.55218156575406
3.11307863911967,5.821706298625
3.11650987533986,5.92812432567734
3.31305761743274,6.08916780906247
3.31628194913774,6.19082352621789
3.5130389891823,6.35514755804828
3.51607993783741,6.45257064121084
3.7130223676408,6.62038015696885
3.71589966123261,6.71405868540215
3.91300744513563,6.8855657045877
3.91573779196648,6.97593321878932
4.11299397383132,7.15116451897366
4.11559164866007,7.23861106664888
4.31298175185784,7.41706451744399
4.31545904645223,7.502057741107
4.51297061312664,7.68304737668
4.51533818718956,7.76605220608724
4.71917585265508,7.85842950772543
4.71296041973944,7.94910326666357
4.71522757751715,8.03046291234919
4.91891379182119,8.12496755035608
4.91295105625086,8.21518346620345
4.91512596693759,8.29515636885833
5.11867219642503,8.39118922277397
5.11294242527748,8.4811211922729
5.11503230038189,8.55999108740646
5.31844876045079,8.65716586007533
5.3129344440985,8.74693639418722
5.31494568147559,8.82488794744972
5.51824151162546,8.92309268760781
5.51292704199631,9.01281014571761
5.51486534378872,9.08995687585935
5.71804875317729,9.18922203751854
5.71292015815556,9.27905260101271
5.71479062811647,9.35541761812891
5.91786901737427,9.45571399225075
5.91291373998861,9.54587152844556
5.91472096436457,9.62143649346268
6.11770102815463,9.72251845409573
6.11290774178966,9.81336310728517
6.11465585698653,9.88799219745031
6.11337363318491,9.0971880274727
6.11188424312656,8.96698908943569
6.11693720940773,8.81321192588811
5.91343221882001,8.55840255059234
5.91189245749927,8.42591788391534
5.91711621074785,8.28712010398807
5.71349490541793,8.03125820788378
5.71190124710633,7.89918337180488
5.7173077299681,7.76971693228612
5.51356213911612,7.52163106833174
5.51191067456222,7.3914378659409
5.51751312701756,7.26758465436956
5.31363443318722,7.03209933009152
5.31192081191079,6.90442968697053
5.31773396612403,6.78420290194115
5.11371238115822,6.56358004065385
5.11193174246968,6.4387142207668
5.11797205562196,6.32113822460811
4.91379667313056,6.11618318438969
4.91194356312521,5.99419736944843
4.91822949747014,5.87889538215712
4.71388811625043,5.68973628847266
4.71195638721171,5.57050311393402
4.51398766061507,5.28357722497362
4.51197034815648,5.16696658392198
4.31409643237645,4.89642207440219
4.31198560413894,4.78214906030723
4.11421577648782,4.5263913701841
4.11200234410919,4.41399373162842
3.9143473125362,4.17121718786218
3.91202079565249,4.06023446062267
3.71449300858374,3.82802355446478
3.71204123539538,3.71814948324778
3.51465528017693,3.49350164984261
3.51206400296659,3.38442949560566
3.31483712512902,3.16455992619787
3.31208952001479,3.05599985311278
3.11504231011261,2.83901594665896
3.11211831655705,2.73085662251766
2.91527563387234,2.51594048803779
2.91215106818104,2.40833490845431
2.71218864970084,2.08919066008884
