0.977538213802662,0.382008914271823
1.26017694049672,0.435785567825736
1.54289043139001,0.499208001621544
1.82564395356543,0.568592684774246
1.96908304550492,0.625047604770894
2.10842140169018,0.64155436642286
2.2516112013423,0.697711964955268
2.39121428755776,0.716714606151453
2.53420953433714,0.772392661393867
2.67401771328006,0.792876202074061
2.81685692321077,0.847980942473143
2.95682865463163,0.86920371695799
3.09953994775928,0.923678900522277
3.23964514333991,0.945111713313475
3.38224967287614,0.99897959036429
3.52246584322418,1.0203739193218
3.66823096106165,1.04352919690433
3.66497991967022,1.07368840449776
3.80528981532238,1.09491752596427
3.95074465710029,1.11768344269023
3.94772627894857,1.14774498404584
4.08811638049987,1.1688306630673
4.2333022934255,1.19130497017962
4.23048552005751,1.22132928056575
4.37094503539298,1.24230829945326
4.51589562207064,1.26445062510676
4.51325522182509,1.29449616942919
4.65377539900044,1.31530502108891
4.79851833708614,1.33716262859492
4.65980524187829,1.34775837287674
4.79603353399939,1.36729993936381
4.93660717763292,1.38797556775121
5.08116553492082,1.40962244847425
4.94229196366944,1.42037651762213
5.0788190183508,1.43994350413958
5.21944014125769,1.46054736736621
5.36383334520959,1.48202398473377
5.22481720408156,1.49300919812007
5.36161054004083,1.5126352188731
5.50227410713854,1.53319400799923
5.64651867234117,1.55447769239828
5.50737503516711,1.5658292046995
5.644407191636,1.58550523268049
5.78510892827459,1.60595221424476
5.92921901088268,1.62693132944194
5.78996068552257,1.63886304100084
5.92720823886822,1.65846384398922
6.06794448507215,1.67866276423882
6.21193231136076,1.6993108670985
6.3589508417614,1.72057611771477
6.07257027145938,1.71199354912059
6.21001308121186,1.73138733000016
6.35078067924194,1.75131182920502
6.49465688107101,1.77169733251457
6.64143966093597,1.79277955953248
6.35520059980229,1.78518721368265
6.49282122276115,1.80434923086534
6.63361742925743,1.82404138560943
6.77739130969713,1.84431534731382
6.92395737506871,1.86541725423911
6.63784902100391,1.85856284604651
6.77563225039943,1.87754017271112
6.91645466692749,1.8971543118346
7.06013441279083,1.91753185873338
7.20650058583801,1.9388456146003
6.92051331821258,1.93239638621762
7.05844581721557,1.9513482749837
7.19929233477696,1.97108561016491
7.34288518830224,1.99172361754913
7.48906640747689,2.0133682145471
7.20319162243189,2.00707654827249
7.34126162975297,2.02617687111488
7.48213038402121,2.04617123606749
7.625642782776,2.06716529932582
7.77165237369209,2.08920314777807
7.35052935130374,2.06447207768939
7.4858823468839,2.08293493195616
7.62407943809601,2.10230069712613
7.76496877298348,2.12264689674334
7.90840646479547,2.14404912349971
8.05425636414865,2.16647952338088
7.63300378005232,2.14145153618271
7.76858413569057,2.16020934011609
7.90689902808386,2.1799295556526
8.04780746584582,2.20067017391556
8.19117560392487,2.22245231078166
8.33687654588601,2.2452162858121
7.91550451128721,2.21992897586426
8.05129582335778,2.23904397673134
8.18972021513731,2.25914129628867
8.33064643165456,2.28024825160166
8.47394965386562,2.30234845487298
8.61951132624463,2.32534468325817
8.19802882589,2.29998528558915
8.33401640249967,2.31946509693115
8.47254283932184,2.33991623735237
8.61348564352168,2.3613227863851
8.75672813887495,2.38361723936875
8.90215931474912,2.40671588694396
9.04967365335264,2.43057878018788
8.48057436687153,2.38160324328237
8.61674499791242,2.40140452456007
8.75536676136751,2.4221253828154
8.8963250779785,2.44371357357755
9.0395106427328,2.46607126452821
9.18481929202147,2.48914104321284
9.33215185228466,2.51295214293902
8.76313908105729,2.46467837769095
8.89948084558666,2.48470792399445
9.03819185943594,2.50558407510888
9.17916471444894,2.52721362421914
9.32229679971597,2.54947166619802
9.46749018425712,2.57246461680864
9.61465148385604,2.5962719966209
9.04572117168492,2.54904680795987
9.18222327559503,2.56916654949819
9.32101802647593,2.59002627308731
9.46200453481711,2.61153791307892
9.60508628716629,2.63373205046064
9.75017104213665,2.65677035996922
9.89717071278102,2.68072544546468
9.32831905960468,2.6345210853099
9.46497169804507,2.65458664385796
9.60384516804621,2.67533394298428
9.74484452307038,2.69678719540774
9.88787881933355,2.71908406874135
10.0328610232991,2.74234166748616
10.1797079073933,2.76660610415812
9.6109313513155,2.72103770382359
9.74772559147566,2.74103228317453
9.88667320051187,2.76175187403943
10.0276846650027,2.78330794224023
10.1706741422454,2.80586268899986
10.315559377695,2.82950246510708
10.4622616121831,2.85421816453497
9.89355681247216,2.80875964008773
10.0304844932149,2.82877767165051
10.1695020495418,2.84960779175386
10.3105249479668,2.87141418276603
10.4534720294099,2.89440486578142
10.5982654352807,2.91855936144998
10.7448305246605,2.94379306851687
10.0412538358772,2.8785685096142
10.1761943458018,2.89794429405341
10.3132479913236,2.91811785571125
10.4523316488499,2.93921727836053
10.5933653606661,2.96145449063652
10.7362722781965,2.98498708660199
10.880978595631,3.00966943396741
11.0274134757699,3.03536978301661
10.3237223693024,2.96925399676694
