Mean Response - x, Mean Response - y, Inner Corridor - x, Inner Corridor - y, Outer Corridor - x, Outer Corridor - y
9.093187904637276553e-01, 2.122338836706029852e+00, 7.701396233556040416e-01, 1.962579698592568533e+00, 7.701396233556040416e-01, 1.962579698592568533e+00
9.809600068935547812e-01, 2.213192630620901991e+00, 7.812374447878922545e-01, 1.891651433890582323e+00, 7.632176203932382608e-01, 2.051363853176884966e+00
1.052675053031487673e+00, 2.304140289374523309e+00, 7.986683850117179961e-01, 1.821991271759022757e+00, 7.609707757546185780e-01, 2.140371521167971469e+00
1.124304769377474589e+00, 2.395485446004014474e+00, 8.239273062732573871e-01, 1.754858287899408120e+00, 7.658087957262045276e-01, 2.229283561072262998e+00
1.195666170960322461e+00, 2.487628166737243518e+00, 8.635068136550997364e-01, 1.695462688662990658e+00, 7.749318227418104943e-01, 2.317844226865958035e+00
1.266286428475374537e+00, 2.581674004100424469e+00, 9.277481413074187833e-01, 1.675719335710736724e+00, 7.942590785204506343e-01, 2.404722768741724970e+00
1.337181818783216736e+00, 2.675570872265127687e+00, 9.787797082134609417e-01, 1.724597471588146025e+00, 8.234904851557512950e-01, 2.488653740137969805e+00
1.408645372072484747e+00, 2.768866676966307949e+00, 1.025933286222243668e+00, 1.777970665887009805e+00, 8.738748080299409970e-01, 2.561335304409487978e+00
1.480095465855330916e+00, 2.862470606678679363e+00, 1.071347227537725599e+00, 1.833181269814608827e+00, 9.225477453004895523e-01, 2.635794005985550914e+00
1.551010479225549021e+00, 2.957289513017092641e+00, 1.121574530505079492e+00, 1.883817293603588183e+00, 9.729958894004658854e-01, 2.709077673217872739e+00
1.621020653475019557e+00, 3.053874582540698324e+00, 1.165822826845392068e+00, 1.940271701924972447e+00, 1.023875813459284467e+00, 2.781616578130024386e+00
1.692530871566328088e+00, 3.148388193973831406e+00, 1.214332355057738289e+00, 1.992748907585295770e+00, 1.074626927839616775e+00, 2.854444397655576005e+00
1.763957013105057925e+00, 3.243309874324804554e+00, 1.261300555416973834e+00, 2.046798610921730432e+00, 1.124241598578743506e+00, 2.928285971583911351e+00
1.835043293420559829e+00, 3.339067973123117650e+00, 1.306436432255490443e+00, 2.102212406781327925e+00, 1.173385930775991071e+00, 3.002450101160009321e+00
1.906132362448487827e+00, 3.435143269158527968e+00, 1.354491670024221994e+00, 2.155375079940443861e+00, 1.222298896391238676e+00, 3.076679982235444477e+00
1.978114001032580171e+00, 3.530040129755803946e+00, 1.397326296368907261e+00, 2.212907804871215411e+00, 1.273090380301055591e+00, 3.149521652783666692e+00
2.049637582896461918e+00, 3.626011259142340126e+00, 1.445434625925906102e+00, 2.266069748289651908e+00, 1.324132848285509034e+00, 3.222452581320861764e+00
2.121242411619157053e+00, 3.722147614054088560e+00, 1.489761683536593662e+00, 2.322418134511220256e+00, 1.374576064956308574e+00, 3.295781449919798156e+00
2.193676057504838184e+00, 3.817130715600768109e+00, 1.536325406909935243e+00, 2.376767957335117920e+00, 1.423755540067857428e+00, 3.369890597466826954e+00
2.266445608097385378e+00, 3.911824901671435928e+00, 1.583298418159539089e+00, 2.430874969716347422e+00, 1.471412598703299102e+00, 3.445007252790767804e+00
2.338568158261582486e+00, 4.007940912438783698e+00, 1.627251819365913565e+00, 2.487430684372166301e+00, 1.521779972409962767e+00, 3.518349457427252247e+00
2.411289254027913387e+00, 4.103398437688198008e+00, 1.674926164838075104e+00, 2.541067465885531895e+00, 1.572575404397258625e+00, 3.591485701156291732e+00
2.484755579621254373e+00, 4.197790121451366652e+00, 1.717451586438990319e+00, 2.598849493855076354e+00, 1.623381234292218034e+00, 3.664488233643545811e+00
2.558394166319984731e+00, 4.292177612533344622e+00, 1.763920804913884366e+00, 2.653522125713940305e+00, 1.671855461617485883e+00, 3.739036852036827785e+00
2.631468171927938915e+00, 4.387911293250618350e+00, 1.807999656431343194e+00, 2.709949536762497946e+00, 1.720567685997689056e+00, 3.813481026107771399e+00
2.704893328854676593e+00, 4.483237790916573040e+00, 1.854175958323051487e+00, 2.764774753946695807e+00, 1.770928687498041443e+00, 3.886901900461884551e+00
