Mean Response - x, Mean Response - y, Inner Corridor - x, Inner Corridor - y, Outer Corridor - x, Outer Corridor - y
6.567297668243349262e-01, 1.713037630556443425e+00, 3.416921192452583300e-01, 1.109893575462201909e-01, 3.416921192452583300e-01, 1.109893575462201909e-01
7.274804954606729490e-01, 1.799975372281757524e+00, 3.408996091540334450e-01, 1.369423804514402765e-01, 3.424143320806450896e-01, 6.215472654007064141e-02
7.982253873345476203e-01, 1.886928914075327368e+00, 3.399040492588441542e-01, 1.628877618245608838e-01, 3.424091859136718652e-01, 1.331498006094343316e-02
8.666240587440759979e-01, 1.978178568827984485e+00, 3.387010694669532751e-01, 1.888246947480931026e-01, 3.416759232674115299e-01, -3.551934933821844498e-02
9.349613033187210709e-01, 2.069547989190934967e+00, 3.371276641064353541e-01, 2.147420994355818680e-01, 3.400656501025847711e-01, -8.433235812878617232e-02
1.002719360575728524e+00, 2.161925117038993260e+00, 3.352468468629790643e-01, 2.406380363931391597e-01, 3.375127564992682627e-01, -1.331047072889758875e-01
1.070446018569186863e+00, 2.254373584110433537e+00, 3.330994725409113233e-01, 2.665133834950240699e-01, 3.339259195028863036e-01, -1.818114621597062275e-01
1.138119122978706210e+00, 2.346884035545790947e+00, 3.305421332873427209e-01, 2.923522589756971657e-01, 3.297740331681934811e-01, -2.304636761847450588e-01
1.205798969213753180e+00, 2.439406323720290981e+00, 3.290788974898455344e-01, 3.182729416946903367e-01, 3.266898811140859782e-01, -2.792030705880425012e-01
1.271806883149890766e+00, 2.534787338944120894e+00, 3.275005041865354238e-01, 3.441881376510628754e-01, 3.218017019692555047e-01, -3.277912386322441862e-01
1.337706731262265691e+00, 2.630379719257053495e+00, 3.254407030962517267e-01, 3.700714274271334481e-01, 3.145916137497020704e-01, -3.760884691771934629e-01
1.403326360775295711e+00, 2.726475728944065313e+00, 3.226460376472385372e-01, 3.958837898330284655e-01, 3.042791822896148135e-01, -4.238227272213363483e-01
1.468913747139777293e+00, 2.822673709886459381e+00, 3.193029690182096481e-01, 4.216274653561664087e-01, 2.823192326886337922e-01, -4.671343980366400306e-01
1.534402269777104921e+00, 2.919115286418486388e+00, 3.153094668048375682e-01, 4.472836421998694911e-01, 2.590852280224952287e-01, -4.494256835603026023e-01
1.599892882979674580e+00, 3.015622089670644268e+00, 3.101448065441285706e-01, 4.727276591810555817e-01, 2.375110405084646381e-01, -4.325482086953690297e-01
1.665862093318910553e+00, 3.111314405620536405e+00, 3.045164775295334247e-01, 4.980719498174157045e-01, 2.183769314019672614e-01, -4.763558922489399827e-01
1.732482232759878116e+00, 3.206154695359635820e+00, 2.945520983179335528e-01, 5.218555327043163938e-01, 2.151281120053075147e-01, -5.250867054739409845e-01
1.800309465474700943e+00, 3.299240119979988339e+00, 2.811158560223403491e-01, 5.440668163927544487e-01, 2.101067137069795032e-01, -5.736631498824670272e-01
1.868410006988222571e+00, 3.392011671820643226e+00, 2.683603662138938639e-01, 5.428993983133227896e-01, 2.028692986736276571e-01, -6.219546220199643205e-01
1.935865336680628879e+00, 3.486240450817140957e+00, 2.568307357088173148e-01, 5.196537644298581116e-01, 1.930001311874589565e-01, -6.697736270989186336e-01
2.003309558155831560e+00, 3.580664883076396077e+00, 2.470372580704111309e-01, 4.956064097747279185e-01, 1.814992767944260399e-01, -7.172340325514038328e-01
2.071032043273015155e+00, 3.674828764898499855e+00, 2.413727999565901672e-01, 4.702823232017412924e-01, 1.654690508465398169e-01, -7.633586164387081707e-01
2.138898173511182055e+00, 3.768954733469057405e+00, 2.362182860943122242e-01, 4.448382478902924153e-01, 1.357190552224130653e-01, -8.016948582988393524e-01
2.207043420436860970e+00, 3.862826341024530041e+00, 2.320731843601250566e-01, 4.192061273815086975e-01, 1.040532545668840930e-01, -8.048086786738573029e-01
2.275367378798490936e+00, 3.956643497792193376e+00, 2.286545573327852521e-01, 3.934714225126316189e-01, 9.634427139633125470e-02, -8.530217887191402504e-01
2.344019311246463122e+00, 4.050130081029418072e+00, 2.257497869448574224e-01, 3.676719203655521295e-01, 8.845582550404754163e-02, -9.012138050691280711e-01
2.412970789980697806e+00, 4.143411905319669408e+00, 2.234843237249466708e-01, 3.418058200301168359e-01, 7.801893436964746353e-02, -9.489233805973175118e-01
2.450803248359908704e+00, 4.192507683173729127e+00, 2.217581896470629810e-01, 3.158996035879543807e-01, 6.662840966095270878e-02, -9.963892317904174956e-01
2.481623011360551967e+00, 4.230720111906926206e+00, 2.203528689729268852e-01, 2.899737485614550803e-01, 5.160431243339246021e-02, -1.042839413456519093e+00
2.514412826197458983e+00, 4.272534027539659718e+00, 2.192926293521820780e-01, 2.640302838331236579e-01, 3.044249500817582457e-02, -1.086837966102943920e+00
2.528365629408804161e+00, 4.288945993104978704e+00, 2.165622372427000453e-01, 2.383254408086576959e-01, -1.568695486843206532e-03, -1.122992964793485760e+00
2.570749684954916958e+00, 4.344496358062804653e+00, 2.100245160510905984e-01, 2.132125899060206276e-01, -2.034752574536061176e-02, -1.167665876806501357e+00
2.640980928553172458e+00, 4.437455991602493377e+00, 2.024842576987508636e-01, 1.883664237199962066e-01, -3.210944474310577224e-02, -1.215066898782601656e+00
2.711619525417377385e+00, 4.530120136053754187e+00, 1.908901428699856517e-01, 1.654951315843140869e-01, -4.268465829334285033e-02, -1.262733221914047910e+00
2.782572357742342462e+00, 4.622571699605335205e+00, 1.847816655054215496e-01, 1.907243098338317344e-01, -5.666830587752019754e-02, -1.309502189574926589e+00
2.853854825296115560e+00, 4.714908199692556146e+00, 1.774449363534509050e-01, 2.156313344556969047e-01, -7.334885322471305924e-02, -1.355396942103145763e+00
2.925280849135646566e+00, 4.807287645017814803e+00, 1.687987883404667155e-01, 2.400958091290213425e-01, -9.579615071024154271e-02, -1.398663655159351427e+00
2.997065118242355997e+00, 4.899568002499187003e+00, 1.567866809872136835e-01, 2.627602129894108240e-01, -1.221751747237715124e-01, -1.439655339436974879e+00
