Mean Response - x, Mean Response - y, Inner Corridor - x, Inner Corridor - y, Outer Corridor - x, Outer Corridor - y
6.772108028840561067e-01, 1.604591595935080051e+00, 9.450643242618159690e-01, 1.905606175085910792e+00, 9.450643242618159690e-01, 1.905606175085910792e+00
1.041118812976196573e+00, 2.007991468735025098e+00, 9.479600447399233465e-01, 1.884433646219191738e+00, 9.407639919347597912e-01, 2.004653072241864731e+00
1.233085292847505121e+00, 2.280223968992912020e+00, 9.508557652180307240e-01, 1.863261117352472906e+00, 9.447435254791437531e-01, 2.103699587273587746e+00
1.390357382152574539e+00, 2.508240380383198076e+00, 9.554529657720943758e-01, 1.842409274609754455e+00, 9.620192416922768164e-01, 2.201181689410609099e+00
1.528383744889503015e+00, 2.709034928701485878e+00, 9.604631115499332461e-01, 1.821635261637192249e+00, 9.998200578543282591e-01, 2.292116361222992005e+00
1.649504433067228604e+00, 2.898068597953631809e+00, 9.660928559142833993e-01, 1.801028154849955598e+00, 1.077262852018516792e+00, 2.299633682846679683e+00
1.757817534275651239e+00, 3.078361927791920749e+00, 9.722148084778270416e-01, 1.780554198893445905e+00, 1.106150727518282917e+00, 2.355260835132374719e+00
1.858611119908782472e+00, 3.247876547483794507e+00, 9.790951457355397958e-01, 1.760360725182003261e+00, 1.128176138039040710e+00, 2.451794384347244282e+00
1.953346150075565335e+00, 3.408628296175245875e+00, 9.877684546188774117e-01, 1.740830367051298122e+00, 1.175160552850857076e+00, 2.538008023708390404e+00
2.045444615084676343e+00, 3.558847562924547514e+00, 9.994366173481898930e-01, 1.723028436696477428e+00, 1.247841789062721807e+00, 2.597339271351387424e+00
2.136684405163142397e+00, 3.697258499434953105e+00, 1.012151445881897871e+00, 1.705853259275518674e+00, 1.277818902981030957e+00, 2.691646458364005845e+00
2.222182039659700958e+00, 3.833511147982788358e+00, 1.030099893102454534e+00, 1.695218632538047387e+00, 1.337583318763209794e+00, 2.769396838571037911e+00
2.302252876793380754e+00, 3.968895077599935206e+00, 1.049786584652889543e+00, 1.694316393255187236e+00, 1.386550472855281102e+00, 2.845362070965164580e+00
2.379311503102909953e+00, 4.100359263374475205e+00, 1.068337453795595415e+00, 1.703949629884584871e+00, 1.432435142268558614e+00, 2.932685779586667429e+00
2.453452922891025789e+00, 4.229046266964778589e+00, 1.081285789144513121e+00, 1.720949667903780789e+00, 1.490824628953967057e+00, 3.009544874300523976e+00
2.525570353114398259e+00, 4.353902878071295390e+00, 1.093251571819032320e+00, 1.738542697580776508e+00, 1.530730645180169658e+00, 3.099941735518881192e+00
2.595888924960300770e+00, 4.475733754595896841e+00, 1.102027191878727441e+00, 1.758027298379028824e+00, 1.588001371672666640e+00, 3.179305777211198336e+00
2.664662736683475419e+00, 4.594333073987228566e+00, 1.109333232290611981e+00, 1.778065117620434066e+00, 1.625045673603566332e+00, 3.271105891507067653e+00
2.732661505482058217e+00, 4.709044661092250728e+00, 1.115585088455486762e+00, 1.798499781067457004e+00, 1.684091085512215535e+00, 3.350081176853711096e+00
2.801220885129122706e+00, 4.815413413342231053e+00, 1.121370356848536698e+00, 1.819062503943422282e+00, 1.719796672578833174e+00, 3.442383309291653148e+00
2.865705914676397459e+00, 4.923466734686084756e+00, 1.126282411088248558e+00, 1.839859929237085412e+00, 1.776273404605651862e+00, 3.523802625403548383e+00
2.927681955349788812e+00, 5.033722455670939233e+00, 1.131039637813783694e+00, 1.860685830152565057e+00, 1.815741961827608719e+00, 3.614476503357079817e+00
2.992386827931795779e+00, 5.133466434324042815e+00, 1.133848773344849681e+00, 1.881870020797182130e+00, 1.871586094734333461e+00, 3.695609577128364798e+00
3.055133525685702178e+00, 5.234291392084912786e+00, 1.136657908875915668e+00, 1.903054211441799204e+00, 1.916594386432225683e+00, 3.783634312370396380e+00
3.115380866357631451e+00, 5.337747533392875887e+00, 1.138239707756039776e+00, 1.924360331074084218e+00, 1.972738074434998046e+00, 3.864727433532139766e+00
3.175527096151405715e+00, 5.438566938146095708e+00, 1.139653404427436900e+00, 1.945683150714569543e+00, 2.024951132887071292e+00, 3.948385556716160760e+00
3.234312158753076094e+00, 5.538666403604966426e+00, 1.140428878829629955e+00, 1.967034606215354753e+00, 2.074199368563704571e+00, 4.034069669800715907e+00
3.292347215559408458e+00, 5.637326172901505394e+00, 1.140930449866518703e+00, 1.988398351256763785e+00, 2.126967165841475715e+00, 4.117534255903729346e+00
3.350439560454864019e+00, 5.732905842864319368e+00, 1.141061079841947379e+00, 2.009764659829372579e+00, 2.171439941680002317e+00, 4.205820467988391265e+00
3.410280910029561685e+00, 5.821875625574967295e+00, 1.140854827402225213e+00, 2.031133296557776191e+00, 2.218606705540775881e+00, 4.292459407566973972e+00
3.465107839288403824e+00, 5.917133781142166704e+00, 1.141421275811475455e+00, 2.052469278814411879e+00, 2.268644760328688559e+00, 4.377712766748129702e+00
3.517841800580111311e+00, 6.014350898632969233e+00, 1.149314762321246963e+00, 2.046193233918724097e+00, 2.311961690108636169e+00, 4.466817567270695122e+00
3.574923826534181615e+00, 6.100732093589708249e+00, 1.165113922173369065e+00, 2.031910516377349207e+00, 2.360689913259418571e+00, 4.552802625974717188e+00
3.631165609759813506e+00, 6.187728772171333880e+00, 1.180532932274810376e+00, 2.017121218544640993e+00, 2.410795270535210033e+00, 4.638091253639980316e+00
3.682128874087124970e+00, 6.282122099336710619e+00, 1.196719320167872747e+00, 2.003554195249917402e+00, 2.454449756574850205e+00, 4.726971614862554461e+00
3.735752348358183372e+00, 6.369099565804828167e+00, 1.216091898075503108e+00, 1.994612579474998038e+00, 2.503203568965686632e+00, 4.813004456168770595e+00
3.788050439704868211e+00, 6.457428112869380676e+00, 1.237147741251937827e+00, 1.992605135326600996e+00, 2.551699324691778958e+00, 4.899306238950854819e+00
3.841178782549152348e+00, 6.543322484877521106e+00, 1.257109121743845481e+00, 1.998633371523508284e+00, 2.598264055666719585e+00, 4.986697034379467652e+00
3.891738214855896327e+00, 6.631676302814796031e+00, 1.275725560801146852e+00, 2.008355974752226381e+00, 2.651808151348808540e+00, 5.069733847115454495e+00
3.946691373672846836e+00, 6.709628710376442484e+00, 1.292049422018326066e+00, 2.022147012808212185e+00, 2.703382826888720114e+00, 5.154238297715823869e+00
3.999103263197595126e+00, 6.791506292542116796e+00, 1.304609782298953968e+00, 2.039316648129019249e+00, 2.751070475461135700e+00, 5.241109089321885683e+00
4.049919665691269266e+00, 6.875642833756143268e+00, 1.315913533434443394e+00, 2.057443968854841376e+00, 2.794661565926913394e+00, 5.330013809628537658e+00
4.100027497021937251e+00, 6.959464893921183837e+00, 1.325561998159528132e+00, 2.076479833131406494e+00, 2.848437397872592314e+00, 5.413202066963721748e+00
4.150928690701793933e+00, 7.040467975474647311e+00, 1.333892643054495064e+00, 2.096120563926833658e+00, 2.902034390532418850e+00, 5.496314796649287793e+00
4.201108925280554018e+00, 7.122026062179199535e+00, 1.340094193905776443e+00, 2.116570550301849707e+00, 2.951510343255160151e+00, 5.582053993765430100e+00
4.250416982280643019e+00, 7.204493128111292499e+00, 1.346342260641473443e+00, 2.137006139590703846e+00, 2.998094565651787669e+00, 5.669391997553385742e+00
4.300637342846319378e+00, 7.283642224179412317e+00, 1.351321631774949905e+00, 2.157784719383630812e+00, 3.044694414382528969e+00, 5.756894740924326292e+00
4.351545223022011299e+00, 7.359830729153274298e+00, 1.356225868906121956e+00, 2.178583989415548317e+00, 3.092539791445763964e+00, 5.843609672436080871e+00
4.397836925819969878e+00, 7.444060992475569627e+00, 1.361402411797625112e+00, 2.199316414006731168e+00, 3.141159465220903169e+00, 5.929853360238743321e+00
4.445184412058842405e+00, 7.525715468998402713e+00, 1.366686846449703729e+00, 2.220022353398782400e+00, 3.176676074023474072e+00, 6.022385559013659240e+00
4.497973014778086309e+00, 7.595433211112772476e+00, 1.378883471870639976e+00, 2.231663266904036380e+00, 3.212431645262908031e+00, 6.114857063665516179e+00
4.547806106645802871e+00, 7.669074746780501606e+00, 1.400054767424231850e+00, 2.231216619795684863e+00, 3.251115179209156381e+00, 6.206165728273002280e+00
4.591187273024797122e+00, 7.753047822087789420e+00, 1.421075609325918032e+00, 2.235061796182237881e+00, 3.290591959657389598e+00, 6.297095791421179811e+00
4.636661852787718807e+00, 7.832585878828751014e+00, 1.440060074212724084e+00, 2.244861341771493102e+00, 3.329524436094909223e+00, 6.388250947818403525e+00
4.687968626041388198e+00, 7.901334303334711429e+00, 1.456186323142857120e+00, 2.258461371526277794e+00, 3.366893057714612336e+00, 6.480066286363999062e+00
4.736995429749000230e+00, 7.974171108532466690e+00, 1.470825863781634046e+00, 2.274028806304845496e+00, 3.405928401167465758e+00, 6.571172753287171986e+00
4.781875845627398647e+00, 8.054498041380364626e+00, 1.482850883697545363e+00, 2.291665105895803300e+00, 3.443283284910211073e+00, 6.662988398179034988e+00
4.827399551797228128e+00, 8.132651242643975209e+00, 1.494550376360938682e+00, 2.309547584670251119e+00, 3.482907788371617297e+00, 6.753853541237451630e+00
4.875980871518584614e+00, 8.204043754998631144e+00, 1.504233851091363316e+00, 2.328532998154332567e+00, 3.524229568818245006e+00, 6.843975795474309010e+00
4.923910619186357529e+00, 8.274929134839007716e+00, 1.511865238010682733e+00, 2.348493536959360473e+00, 3.560284338504904333e+00, 6.936306486391929482e+00
4.968931813377272633e+00, 8.347543392323251155e+00, 1.519496624930001927e+00, 2.368454075764388378e+00, 3.598045833556874573e+00, 7.027988300956740098e+00
5.011555917096683466e+00, 8.421028332749370904e+00, 1.525527649785213935e+00, 2.388916715678110148e+00, 3.635308303826309206e+00, 7.119787074261129334e+00
5.055380472109562540e+00, 8.489462040314117885e+00, 1.532669670673193485e+00, 2.409057537740157073e+00, 3.677144441452849133e+00, 7.209644892519630588e+00
5.102710850027643019e+00, 8.549799446709940298e+00, 1.543970049054040228e+00, 2.426785008557461154e+00, 3.714912220907745422e+00, 7.301327656277782907e+00
5.144691497086772536e+00, 8.617987070172542730e+00, 1.562317457282424549e+00, 2.436502277080711210e+00, 3.753770442516463746e+00, 7.392557924595114294e+00
5.183371498731649041e+00, 8.689897215056301860e+00, 1.581199653485044987e+00, 2.446008880516740813e+00, 3.791174469924531110e+00, 7.484334487150774429e+00
5.222064917506861192e+00, 8.760465975643734637e+00, 1.598476709491693848e+00, 2.458585227818024244e+00, 3.831602085155520587e+00, 7.574870311556741065e+00
5.266289882765883057e+00, 8.819665771294546985e+00, 1.613754460101149757e+00, 2.473516659025049691e+00, 3.874226848654779065e+00, 7.664381131586597284e+00
5.309102596702987675e+00, 8.880777641045575876e+00, 1.628011941458385570e+00, 2.489289989897800481e+00, 3.913127061554193098e+00, 7.755572505279607398e+00
5.350064852744271349e+00, 8.944225353413623125e+00, 1.639876281025517635e+00, 2.507063527034093298e+00, 3.953365177243468587e+00, 7.846148565390771878e+00
5.386878206763600296e+00, 9.013950321074743144e+00, 1.650427286534436266e+00, 2.525629908260812684e+00, 3.994975384929138951e+00, 7.936079578666416445e+00
5.421314501128772001e+00, 9.086049927895510692e+00, 1.659530601751293410e+00, 2.544963579090789629e+00, 4.041602492205646158e+00, 8.023590817946713472e+00
5.455764192991139794e+00, 9.157114025999760543e+00, 1.667396649419248700e+00, 2.564769784402709973e+00, 4.084892493696234084e+00, 8.112720997371846821e+00
5.484588123183297803e+00, 9.231586047084569202e+00, 1.673498828927407533e+00, 2.585249642335556874e+00, 4.125777948782899607e+00, 8.203058245769922152e+00
5.505577321365026755e+00, 9.312771847207677922e+00, 1.681591284158301169e+00, 2.604870687446246169e+00, 4.168737972064591624e+00, 8.292359367357757804e+00
5.521816249560370871e+00, 9.397912288626411481e+00, 1.695151489517997989e+00, 2.621386800981283294e+00, 4.217912746257048262e+00, 8.378400493954664796e+00
5.537958823224257365e+00, 9.482564385927416239e+00, 1.711424432765725090e+00, 2.634860875331379582e+00, 4.271302647558876231e+00, 8.461920385340960138e+00
5.554048052005430947e+00, 9.566941909942642042e+00, 1.728431035396226889e+00, 2.647495776240124776e+00, 4.317626428393549709e+00, 8.549586075760561954e+00
5.570031982399375359e+00, 9.650790186905640056e+00, 1.745092769212110317e+00, 2.660772410584134828e+00, 4.363437429080630814e+00, 8.637536276328580342e+00
5.585975186422035499e+00, 9.734426943066841531e+00, 1.758678584881666840e+00, 2.653705824316461737e+00, 4.412794092688443470e+00, 8.723540452921007216e+00
5.601835896815089200e+00, 9.817645809021728454e+00, 1.754817800565801944e+00, 2.634682626221453994e+00, 4.458620783144762179e+00, 8.811473282425742681e+00
5.617644863338081329e+00, 9.900598501188170530e+00, 1.746145886813490922e+00, 2.615153547713600535e+00, 4.501499798970763244e+00, 8.900895116245942873e+00
5.633397497458406455e+00, 9.983264544431156295e+00, 1.738278322946203325e+00, 2.595302267004542252e+00, 4.545525977426997599e+00, 8.989708395656355933e+00
5.649096637156998391e+00, 1.006565848626372173e+01, 1.731420283444718322e+00, 2.575062986634542472e+00, 4.599792289431906767e+00, 9.072573976350245317e+00
5.663017473879476960e+00, 1.014231121806832547e+01, 1.724082103247783992e+00, 2.555032789522333925e+00, 4.641080084702070785e+00, 9.162630138064333352e+00
5.672367870629634545e+00, 1.020428994221698638e+01, 1.713100906593966855e+00, 2.536700454816967820e+00, 4.681794308812982308e+00, 9.253048512118420277e+00
5.665519922267571395e+00, 1.021995580180609586e+01, 1.702119709940149495e+00, 2.518368120111601716e+00, 4.729119672252292794e+00, 9.340173378348904265e+00
5.640310923808719679e+00, 1.017422316331009569e+01, 1.693110840575929865e+00, 2.499034016934469360e+00, 4.779208065751175738e+00, 9.425560702888619247e+00
5.607863645896725480e+00, 1.011142170716184374e+01, 1.685111862879557387e+00, 2.479217924193661382e+00, 4.817522389533479554e+00, 9.517021725797906839e+00
5.575683429874242591e+00, 1.004681205983043668e+01, 1.677083214579327741e+00, 2.459413937814816986e+00, 4.855346175357311722e+00, 9.608693324327028051e+00
5.542376959150992377e+00, 9.986581347366479733e+00, 1.667493191904511951e+00, 2.440340459540184970e+00, 4.900740487065372797e+00, 9.696631650811093905e+00
5.506039968022476749e+00, 9.934532666054769479e+00, 1.657396116724949131e+00, 2.421506706634361183e+00, 4.953612982106071705e+00, 9.780400365192269518e+00
5.470336507056401842e+00, 9.882593574234361355e+00, 1.646936865511247294e+00, 2.402882385193766623e+00, 4.996152078193520474e+00, 9.869970587863660327e+00
5.435969451416677423e+00, 9.829952119574633329e+00, 1.637147088382342242e+00, 2.383887084736397100e+00, 5.038886434899214173e+00, 9.959448739813966611e+00
5.403068832476232153e+00, 9.775421612592412046e+00, 1.628095571935376462e+00, 2.364570098513239405e+00, 5.081157161152717983e+00, 1.004915962607635294e+01
5.369807066381981464e+00, 9.720417805374898634e+00, 1.620444234312734100e+00, 2.344622642830874071e+00, 5.127328583214060487e+00, 1.013684205937454408e+01
5.336591687278037455e+00, 9.666510772806740093e+00, 1.612325312764806284e+00, 2.324855389895831070e+00, 5.173504161587865191e+00, 1.022460825797205963e+01
5.303690225266660008e+00, 9.612411670221609583e+00, 1.600967431302971811e+00, 2.306772178004741658e+00, 5.218624910779642079e+00, 1.031291820513404822e+01
5.271356348733014840e+00, 9.559147399769484466e+00, 1.589405076186020782e+00, 2.288800742998862159e+00, 5.265073304801302534e+00, 1.040052836942850867e+01
5.238235836111154065e+00, 9.508102290062787176e+00, 1.578474326199552191e+00, 2.270464032111788821e+00, 5.313109242866892679e+00, 1.048724162125673764e+01
5.207104005755794240e+00, 9.453479362998846725e+00, 1.569012672112188422e+00, 2.251307734617032708e+00, 5.367095427505456762e+00, 1.057042244960935307e+01
5.176191589827978667e+00, 9.398384781722306514e+00, 1.559933748235999396e+00, 2.231962597839285856e+00, 5.419042674705341511e+00, 1.065475261621650382e+01
