Mean Response - x, Mean Response - y, Inner Corridor - x, Inner Corridor - y, Outer Corridor - x, Outer Corridor - y
4.995609949794156956e-01, 1.706443009575453251e+00, -1.388366738371513698e+00, -2.864937059833733812e+00, -1.388366738371513698e+00, -2.864937059833733812e+00
5.715835408971531306e-01, 1.776821981047507215e+00, -1.391362659101265553e+00, -2.832607063053015128e+00, -1.386148904217605171e+00, -2.906845260181037727e+00
6.436345087127625098e-01, 1.847225229077075426e+00, -1.395700068259845716e+00, -2.800432718154417522e+00, -1.385211635654310047e+00, -2.948801289555619487e+00
7.157160487147309347e-01, 1.917662072644169990e+00, -1.401537178234402381e+00, -2.768500818932897012e+00, -1.385382921167111814e+00, -2.990767243799961506e+00
7.878041093564075448e-01, 1.988278360323069371e+00, -1.408375342634693217e+00, -2.736779251818689751e+00, -1.386698203967551057e+00, -3.032712450268316040e+00
8.596843413180992322e-01, 2.059422286365247601e+00, -1.415944504534868642e+00, -2.705239897090823575e+00, -1.389399257194367632e+00, -3.074590738572787085e+00
9.285178454248547153e-01, 2.138029678945091661e+00, -1.426261890443207392e+00, -2.674508528022588205e+00, -1.394051579824048259e+00, -3.116294674530297293e+00
9.951334834572177490e-01, 2.221596527039001234e+00, -1.441518818199739815e+00, -2.646130282651204979e+00, -1.401376365873856722e+00, -3.157607440907417740e+00
1.061597435765578412e+00, 2.305900062406823992e+00, -1.462250049600373858e+00, -2.622140574162186599e+00, -1.410199388163814627e+00, -3.198629953597589282e+00
1.127584683334624804e+00, 2.391361775632487863e+00, -1.491570059658900327e+00, -2.630490472896653387e+00, -1.421331138137034156e+00, -3.239017468919268783e+00
1.193976853052856058e+00, 2.476609220657426391e+00, -1.509470909848189768e+00, -2.657554056699548806e+00, -1.438212164880102728e+00, -3.277156518609415148e+00
1.260078272762596763e+00, 2.562719916025320455e+00, -1.522552106860139531e+00, -2.687184330190195869e+00, -1.466171236858416993e+00, -3.305102359722832173e+00
1.325762384688298878e+00, 2.649800683623154018e+00, -1.531838880427867533e+00, -2.718296386849342827e+00, -1.499023305369875159e+00, -3.285702141870145976e+00
1.391367424914872863e+00, 2.737268959540440250e+00, -1.538328977378303986e+00, -2.750088248485996978e+00, -1.518399782366501638e+00, -3.271020068928351510e+00
1.456984283398081947e+00, 2.825135093473276182e+00, -1.543994049751805209e+00, -2.782025149870128722e+00, -1.529978206981462918e+00, -3.311321371655409962e+00
1.522847030137087998e+00, 2.912899742438316952e+00, -1.551607775686250967e+00, -2.813588342300953116e+00, -1.539401032748380471e+00, -3.352217555825109940e+00
1.588037432335529742e+00, 3.002273413465465612e+00, -1.559900613229354915e+00, -2.844972380482400531e+00, -1.547918787483952396e+00, -3.393311092357819803e+00
1.653382628169302038e+00, 3.091674279139048576e+00, -1.570200534544431203e+00, -2.870216877531623467e+00, -1.560018896842711555e+00, -3.433470760090924667e+00
1.718931876550529259e+00, 3.181141247984144105e+00, -1.586847507270853441e+00, -2.842367837890568349e+00, -1.577517060693301776e+00, -3.471553330326552889e+00
1.784894690971671194e+00, 3.270321911255832159e+00, -1.608534132481654888e+00, -2.819068997545392641e+00, -1.602534896771555362e+00, -3.504511219410487932e+00
1.850919516088080696e+00, 3.359846629682294861e+00, -1.637484974612417599e+00, -2.811903513727289639e+00, -1.639752994442328804e+00, -3.521840964324089107e+00
1.916911254403422804e+00, 3.449795769330397111e+00, -1.663337042957194756e+00, -2.828954794959714469e+00, -1.667649603445845230e+00, -3.549827845775224588e+00
1.982742256965680516e+00, 3.540609388254841949e+00, -1.682462041314779500e+00, -2.854930636315506476e+00, -1.702189445307492388e+00, -3.569891419557665646e+00
2.049014663196071950e+00, 3.630997174188245413e+00, -1.695469774061290069e+00, -2.884636575350691956e+00, -1.737599409018677266e+00, -3.554354354853901388e+00
2.117592078582374082e+00, 3.717849180529513742e+00, -1.707165575071127650e+00, -2.914883764125495436e+00, -1.760608654764178604e+00, -3.582515328030244195e+00
2.185166399590300568e+00, 3.807068479504547298e+00, -1.721928260822544132e+00, -2.943743762991803514e+00, -1.768017404668495773e+00, -3.623787447287804220e+00
2.250926116490836293e+00, 3.899729765022004191e+00, -1.739060119036096808e+00, -2.971323274931966463e+00, -1.779960431439582491e+00, -3.663956687145167201e+00
2.317298279182797849e+00, 3.992341382885602030e+00, -1.753243363361297380e+00, -3.000528337178213434e+00, -1.796376601207413159e+00, -3.702532029842574346e+00
2.384679030796968746e+00, 4.083752165680405888e+00, -1.764920244143006522e+00, -3.030788373440436612e+00, -1.817985268437624757e+00, -3.738210475089091211e+00
2.452521581769765202e+00, 4.175349830503918724e+00, -1.773803239466474890e+00, -3.061976434528953739e+00, -1.839805832353587078e+00, -3.773059889712155446e+00
2.523000074230436596e+00, 4.262433344274589864e+00, -1.780080607776006740e+00, -3.093799615799715408e+00, -1.850088200154935913e+00, -3.813720622103095259e+00
2.593673786908656353e+00, 4.350182481668192658e+00, -1.784201513703735698e+00, -3.125993092655575456e+00, -1.864698099359865635e+00, -3.853010432095396620e+00
2.662587300346630936e+00, 4.441941288213935302e+00, -1.798560485660768649e+00, -3.152496178675902261e+00, -1.882466496381468346e+00, -3.891015841691413346e+00
