Mean Response - x, Mean Response - y, Inner Corridor - x, Inner Corridor - y, Outer Corridor - x, Outer Corridor - y
5.157765197465099538e-01, 1.301761240632069994e+00, 1.042248721367320385e+00, 1.836760115260024140e+00, 1.042248721367320385e+00, 1.836760115260024140e+00
5.880005674901781498e-01, 1.368867749568728032e+00, 1.060677761756642301e+00, 1.835271678788505945e+00, 9.732070340131281361e-01, 1.878072159527756968e+00
6.602955160828654080e-01, 1.436040417798935431e+00, 1.079138703927399634e+00, 1.834550939646914403e+00, 1.049311007807719021e+00, 1.916047397458392032e+00
7.327074424179831347e-01, 1.503320426228112128e+00, 1.097624380783248421e+00, 1.834600368844667262e+00, 1.034642503723602225e+00, 1.957064908749397425e+00
8.052368054519444263e-01, 1.570709019813790297e+00, 1.116065293306582884e+00, 1.835933679801544427e+00, 1.100019156030152434e+00, 2.002167451157843114e+00
8.777341892627886777e-01, 1.638415809268509049e+00, 1.134248147022074882e+00, 1.838975809830849961e+00, 1.110614523900441908e+00, 2.064831195288402199e+00
9.487148898386807971e-01, 1.709532463050710716e+00, 1.152069621654619569e+00, 1.843638896545441108e+00, 1.154232947069626425e+00, 2.119602050752883216e+00
1.017605167993702153e+00, 1.785140238079703012e+00, 1.168177468362812776e+00, 1.852715363216252520e+00, 1.210717454068849896e+00, 2.173961201362318185e+00
1.083908094431818681e+00, 1.866255490429126196e+00, 1.183222779336880581e+00, 1.863250951049301385e+00, 1.237618489957176715e+00, 2.244396401353419446e+00
1.149603042167443689e+00, 1.948832539185101576e+00, 1.196805405691778956e+00, 1.875795162228336421e+00, 1.274316396887735570e+00, 2.307958669535885576e+00
1.214319498713449574e+00, 2.033286480283114539e+00, 1.203545819159157038e+00, 1.892986181497237963e+00, 1.328041660649734279e+00, 2.368695468607423305e+00
1.279513715963296550e+00, 2.117100716572019703e+00, 1.213892221486337020e+00, 1.908204640554372444e+00, 1.373783906990991621e+00, 2.438193761851707109e+00
1.344525102741417788e+00, 2.201565852362290965e+00, 1.226583574732041493e+00, 1.920968423471667741e+00, 1.412881316763256567e+00, 2.514474785289106951e+00
1.410070583580248504e+00, 2.285398608574868096e+00, 1.240959062513448341e+00, 1.932228389834661497e+00, 1.455286930088941721e+00, 2.589683044848649640e+00
