Mean Response - x, Mean Response - y, Inner Corridor - x, Inner Corridor - y, Outer Corridor - x, Outer Corridor - y
5.856917859049260988e-01, 1.612576097833840150e+00, 2.501515914110088445e-01, 1.330675168128606867e+00, 2.501515914110088445e-01, 1.330675168128606867e+00
9.561750820383690952e-01, 1.955463263960076192e+00, 2.599329714188411966e-01, 1.325737545396619366e+00, 2.082842622460510107e-01, 1.357914488425736366e+00
1.138542964633538546e+00, 2.202343371455075971e+00, 2.697143514266734932e-01, 1.320799922664631643e+00, 1.686818403467746363e-01, 1.388317069068071730e+00
1.282121341305031637e+00, 2.411692188136644432e+00, 2.795995343676522249e-01, 1.316086641609405028e+00, 1.336535137357028058e-01, 1.423887442278839233e+00
1.405451023086919049e+00, 2.598783349677086463e+00, 2.896947771459220111e-01, 1.311827347495487350e+00, 1.030223246695515238e-01, 1.463218565572785623e+00
1.515505750208325564e+00, 2.769604729216177841e+00, 2.996372393678715107e-01, 1.307235201235775746e+00, 7.878694848585482413e-02, 1.506779219171743067e+00
1.616312549225492390e+00, 2.928514277485700035e+00, 3.095915395232509137e-01, 1.302660932119878323e+00, 6.273594709805800640e-02, 1.553990727690293783e+00
1.709693307856865019e+00, 3.078145970423065592e+00, 3.196010440219296811e-01, 1.298203877846931809e+00, 5.580461000467233645e-02, 1.603323370486860799e+00
1.797497320767464046e+00, 3.219688448210414666e+00, 3.296410926819429155e-01, 1.293821945091188086e+00, 5.920956991437287958e-02, 1.652991158139017092e+00
1.880606298446582558e+00, 3.354650445413778659e+00, 3.399208120004489353e-01, 1.290029467822462861e+00, 7.231371707088619927e-02, 1.701057320730719580e+00
1.959673359741278986e+00, 3.484122022267710506e+00, 3.502005313189550106e-01, 1.286236990553737858e+00, 9.316138491677888878e-02, 1.746334269419782981e+00
2.035665513031169827e+00, 3.608524078189279560e+00, 3.605990489644639863e-01, 1.282798610116963722e+00, 1.214370359500988455e-01, 1.787486504874883586e+00
2.108562254824636550e+00, 3.728562238564868014e+00, 3.710860357068593296e-01, 1.279623925539578710e+00, 1.552357600062248821e-01, 1.824247920752928298e+00
2.178971930863924378e+00, 3.844906326594463852e+00, 3.815858632001148942e-01, 1.276496113503083008e+00, 1.931606104132108648e-01, 1.856737050004103162e+00
2.247193746826391614e+00, 3.957510675530622191e+00, 3.922266478656386557e-01, 1.273882836861964352e+00, 2.347166363641881581e-01, 1.884436293687099973e+00
2.313421386644284095e+00, 4.066977672895295548e+00, 4.028674325311624727e-01, 1.271269560220845696e+00, 2.781589357229138915e-01, 1.909023050195244542e+00
2.377791273838235853e+00, 4.173782012337994729e+00, 4.135779543286521309e-01, 1.268971998976801130e+00, 3.242861531392219332e-01, 1.928191698310347757e+00
2.440565173389987574e+00, 4.277723984120161305e+00, 4.243294675791972059e-01, 1.266860015093240976e+00, 3.711038559106830670e-01, 1.945573442836383338e+00
2.501761801136615393e+00, 4.379424289443480944e+00, 4.350954701683849568e-01, 1.264829922916454352e+00, 4.194152015859264893e-01, 1.958223343071898048e+00
2.561625528866033452e+00, 4.478917135955737372e+00, 4.459189322050451931e-01, 1.263124583465776496e+00, 4.686390078678049353e-01, 1.966714021341620322e+00
2.620408918442290069e+00, 4.576067409309980683e+00, 4.566644285566273109e-01, 1.261001732698521671e+00, 5.183365227055725111e-01, 1.971823800377328517e+00
2.678064831664838774e+00, 4.671167896481764892e+00, 4.674398705905261076e-01, 1.259023891034294573e+00, 5.681803858845391186e-01, 1.975206567104438982e+00
2.734374111459246137e+00, 4.764839372322698274e+00, 4.782339615040818726e-01, 1.257141574788028793e+00, 6.159935278915374957e-01, 1.984465620287537702e+00
2.789699931984875647e+00, 4.856832595851489742e+00, 4.890537180647158699e-01, 1.255427852055751137e+00, 6.265141243193753651e-01, 2.033310909412298528e+00
2.844457015895884400e+00, 4.946848532035464707e+00, 4.999189552810519022e-01, 1.254012884447002429e+00, 6.400512357657589524e-01, 2.081315786917224742e+00
2.898339407425626124e+00, 5.035317050674495754e+00, 5.107841924973879344e-01, 1.252597916838253722e+00, 6.595555890461600734e-01, 2.127224082295585017e+00
2.951347605381327899e+00, 5.122419439784334116e+00, 5.216957513926254730e-01, 1.251605226840200036e+00, 6.850561499898932816e-01, 2.170134801207257436e+00
3.002842580745430201e+00, 5.208871596629641054e+00, 5.326093540181624508e-01, 1.250631167892839013e+00, 7.164754534298709565e-01, 2.208928579326026931e+00
3.054479334727223883e+00, 5.293323010030770881e+00, 5.435395987952514885e-01, 1.249895357374350313e+00, 7.528183545290663137e-01, 2.243086140365018633e+00
3.105462550173296421e+00, 5.376562457230914305e+00, 5.544826361036729878e-01, 1.249342684263407888e+00, 7.936921461695244373e-01, 2.271819732540460990e+00
3.155303747846696094e+00, 5.459079965814400914e+00, 5.654280094894944542e-01, 1.248863564013805716e+00, 8.386025872574186524e-01, 2.293398278072341867e+00
3.204439272552855211e+00, 5.540613128768645090e+00, 5.763840628840536384e-01, 1.248720710534227063e+00, 8.664361337665542617e-01, 2.330706653086443758e+00
