Mean Response - x, Mean Response - y, Inner Corridor - x, Inner Corridor - y, Outer Corridor - x, Outer Corridor - y
7.902049159164793446e-01, 2.190557717752046329e+00, 4.506263011196400825e-01, 1.863380982801559949e+00, 4.506263011196400825e-01, 1.863380982801559949e+00
9.699687056548865760e-01, 2.371963061261002981e+00, 4.682251249509821189e-01, 1.830364941804713208e+00, 4.307679844367294786e-01, 1.907127699633254014e+00
1.105449154990078897e+00, 2.537192546053534503e+00, 4.881115395994711781e-01, 1.798669198812834935e+00, 4.138320874370542413e-01, 1.952091485127240622e+00
1.223544168098927409e+00, 2.688836817870852158e+00, 5.101200419089427784e-01, 1.768422309367155387e+00, 4.006102164835239066e-01, 1.998281170951446528e+00
1.331242803776913730e+00, 2.830444480215110303e+00, 5.341619183934904758e-01, 1.739760916730656914e+00, 3.902779672225883401e-01, 2.045205634386481286e+00
1.432148619531738776e+00, 2.963705735187841750e+00, 5.606591428160777602e-01, 1.713338532067501863e+00, 3.826102711365637621e-01, 2.092627611980272473e+00
1.527580510340185826e+00, 3.090387976967427175e+00, 5.889414859644913625e-01, 1.688852749731484026e+00, 3.780764602943836872e-01, 2.140455990313412382e+00
1.618813525546213938e+00, 3.211238025521447437e+00, 6.197429336625673857e-01, 1.667622798799112127e+00, 3.763931448442791594e-01, 2.188475796616529578e+00
1.706555994943998789e+00, 3.326938124174687150e+00, 6.523215752396462896e-01, 1.649318783765037821e+00, 3.777937039259477991e-01, 2.236504826685799863e+00
1.791293042137739988e+00, 3.438618785766283992e+00, 6.868930422188855855e-01, 1.635083595761424480e+00, 3.820910907829199177e-01, 2.284356212706762701e+00
1.873589196602289730e+00, 3.546102720546119524e+00, 7.225149221886131290e-01, 1.623729805987699448e+00, 3.894957061786141761e-01, 2.331819932571273402e+00
1.953531085845220394e+00, 3.650307418632741996e+00, 7.594015543670363799e-01, 1.617651130360028944e+00, 3.996764254940233796e-01, 2.378775625784855574e+00
