Mean Response - x, Mean Response - y, Inner Corridor - x, Inner Corridor - y, Outer Corridor - x, Outer Corridor - y
6.076249679984668806e-01, 1.470229246135420054e+00, 4.557367777565355382e-01, 1.324470608721846521e+00, 4.557367777565355382e-01, 1.324470608721846521e+00
6.850360844608154309e-01, 1.561980338808039548e+00, 5.139851193527040785e-01, 1.318009440556053402e+00, 4.125092790546514010e-01, 1.332588593645140262e+00
7.623475671167492251e-01, 1.653610585648418008e+00, 5.725172435584622299e-01, 1.315003624118608716e+00, 3.700359763874603303e-01, 1.343960241917955933e+00
8.395596464899600653e-01, 1.745120235342483062e+00, 6.311277662706111791e-01, 1.314731535065999379e+00, 3.277409104592752254e-01, 1.355956889348040262e+00
9.166617754982778754e-01, 1.836495599384546429e+00, 6.896903251634183274e-01, 1.317117980457398696e+00, 2.865111420214123128e-01, 1.371142011174576458e+00
9.936670610534771297e-01, 1.927753578885340380e+00, 7.481003696181652840e-01, 1.321411855440175920e+00, 2.477189660066394239e-01, 1.391785418634291283e+00
1.069972466483567031e+00, 2.019924340572233135e+00, 8.046542394203650694e-01, 1.310478521717989953e+00, 2.142451999159175891e-01, 1.420116052917905547e+00
1.145300356687047438e+00, 2.113457538505965072e+00, 7.849980479626018637e-01, 1.266310971847917966e+00, 1.932821085929103677e-01, 1.456622884769214865e+00
1.219391881795793831e+00, 2.208902527205584221e+00, 7.525725836372602062e-01, 1.217522445882189830e+00, 1.975366551529799120e-01, 1.497646319658635150e+00
1.293187900389766165e+00, 2.304593146977609752e+00, 7.175029626738186339e-01, 1.170573970138552911e+00, 2.241488112058263871e-01, 1.532613224351526027e+00
1.365896081826122765e+00, 2.401667383392981581e+00, 6.851046153011250972e-01, 1.121737591275620893e+00, 2.564952913331292605e-01, 1.562424756721760621e+00
1.438300542371313773e+00, 2.498950898562875444e+00, 6.503631034585216630e-01, 1.074532007311400195e+00, 2.847120519166114749e-01, 1.595690047147478419e+00
1.510584524900719261e+00, 2.596166737863816465e+00, 6.191168910323716634e-01, 1.025007826978617809e+00, 3.119238992578315384e-01, 1.629920784635159325e+00
1.582734611528878732e+00, 2.693317706775455012e+00, 5.890915083388792439e-01, 9.747817685592684578e-01, 3.450617700390275489e-01, 1.658845941479018649e+00
1.651718387353864115e+00, 2.795835565607582396e+00, 5.586011552175873529e-01, 9.247931662929228525e-01, 3.706355339238587843e-01, 1.694172625162132073e+00
1.719210195115947082e+00, 2.900735136040779594e+00, 5.281706644790028493e-01, 8.747771237444177395e-01, 3.994272698622918782e-01, 1.726874745331234307e+00
1.785932389599269143e+00, 3.006523600688792541e+00, 4.981994284749420299e-01, 8.244712207167791407e-01, 4.332738290903939138e-01, 1.754972815658214946e+00
1.852108310573924221e+00, 3.112828765842768686e+00, 4.668848329574583067e-01, 7.749980932442518400e-01, 4.555404501822420960e-01, 1.792817988749224822e+00
1.918388376578032961e+00, 3.218757436291932894e+00, 4.376241198573692093e-01, 7.242707196659067259e-01, 4.867916883589710753e-01, 1.823247615533525101e+00
