Mean Response - x, Mean Response - y, Inner Corridor - x, Inner Corridor - y, Outer Corridor - x, Outer Corridor - y
6.321096757215128870e-01, 1.856266935328886758e+00, 1.359383841407582727e+00, 2.815609387174137446e+00, 1.359383841407582727e+00, 2.815609387174137446e+00
7.656123530231090379e-01, 2.010078574389711381e+00, 1.394726614170158641e+00, 2.818489345151503844e+00, 1.296193482545319409e+00, 2.913849024782503072e+00
8.895909377244168859e-01, 2.164861713913861507e+00, 1.430051287538743887e+00, 2.821534068040138621e+00, 1.409832083217698262e+00, 2.965416034048760530e+00
1.006825946856163112e+00, 2.317823250558921799e+00, 1.465201455066625691e+00, 2.826143308721223324e+00, 1.419196239136267135e+00, 2.974909727158759232e+00
1.120141460501564490e+00, 2.465532182828228169e+00, 1.499541777994602310e+00, 2.834643115782934153e+00, 1.413874035569460341e+00, 3.080033517912609486e+00
1.229490973474707927e+00, 2.609144220087177057e+00, 1.531629572254110450e+00, 2.849470703531235660e+00, 1.469256875376443894e+00, 3.161030685059595946e+00
1.333237535339447222e+00, 2.753534390849495139e+00, 1.560266172912778027e+00, 2.870058047932140255e+00, 1.565764835237953179e+00, 3.238525848680394503e+00
1.432269528266464809e+00, 2.897833895999164522e+00, 1.575368198406384090e+00, 2.897059354358585193e+00, 1.598790791840680514e+00, 3.343745769113633415e+00
1.530483487347244820e+00, 3.035408608223448823e+00, 1.563652266406797997e+00, 2.930136115415951092e+00, 1.666442592244445908e+00, 3.445739175330781556e+00
1.629221546042163737e+00, 3.163530280841371223e+00, 1.576691646886647202e+00, 2.962385740453873595e+00, 1.744529398376940987e+00, 3.548114033368671372e+00
1.728004951454855442e+00, 3.282156453555481690e+00, 1.609276413762970037e+00, 2.971612372135365998e+00, 1.823760204960887865e+00, 3.649590196355466443e+00
1.826357408070500066e+00, 3.394509077521350893e+00, 1.641678840322613020e+00, 2.985011142992727073e+00, 1.895308538357773909e+00, 3.756551010306833138e+00
1.921284577426729534e+00, 3.508954635167764735e+00, 1.670260080195048458e+00, 3.005799745883745988e+00, 1.959867830870507088e+00, 3.869892291624624114e+00
2.012100119376555973e+00, 3.626163819303387381e+00, 1.680150537207567796e+00, 3.039782144134103969e+00, 2.033617956609442334e+00, 3.978462867238535594e+00
2.098566044551356757e+00, 3.747840771797697812e+00, 1.664229289076267992e+00, 3.069397297201777342e+00, 2.112233711793557234e+00, 4.083940886424595185e+00
2.186889004323624874e+00, 3.860706421614715556e+00, 1.663603119148372000e+00, 3.085629283696189162e+00, 2.190842962073991540e+00, 4.189483027527835191e+00
2.276978951582127486e+00, 3.964035964604752937e+00, 1.698729315158632014e+00, 3.089957111449312066e+00, 2.273985845983752530e+00, 4.290980492187516759e+00
2.352716046977830544e+00, 4.065208493283240188e+00, 1.732169767145948613e+00, 3.101037739221682354e+00, 2.356721953866939057e+00, 4.393075786726457821e+00
2.421156886191891733e+00, 4.160136209697621545e+00, 1.762158277997725842e+00, 3.119604941176870483e+00, 2.433703453309912668e+00, 4.499163340567846170e+00
2.510699798282506112e+00, 4.250892824072216136e+00, 1.782166325852414746e+00, 3.148412226539838876e+00, 2.491269247744268611e+00, 4.617909456130867341e+00
2.578400946177303421e+00, 4.342663425065675931e+00, 1.797586723756133376e+00, 3.180246235496011931e+00, 2.562867161670944860e+00, 4.728245717923829083e+00
2.631433971791556026e+00, 4.434310637555352486e+00, 1.818763509525405997e+00, 3.204510345326957221e+00, 2.663210444866347171e+00, 4.811493502846281523e+00
2.694304589133468486e+00, 4.511334675211855938e+00, 1.851294838072931714e+00, 3.217806313170119115e+00, 2.741924056202196258e+00, 4.916306606456601891e+00
2.752768565637059961e+00, 4.545664663092272129e+00, 1.879950087165343842e+00, 3.238416718412417961e+00, 2.819481271625577268e+00, 5.023122719506762479e+00
2.825876259789275480e+00, 4.613294852132963975e+00, 1.896152164959466591e+00, 3.269644176586677276e+00, 2.902264406816707165e+00, 5.125910636936502840e+00
2.904513994288414835e+00, 4.707043760643156105e+00, 1.921454044374585335e+00, 3.292905509598634151e+00, 2.987612993837070796e+00, 5.225925167776656721e+00
2.953863102917184680e+00, 4.795848506795903354e+00, 1.951940455258605933e+00, 3.311010135321375891e+00, 3.059222778474708360e+00, 5.335966795412789843e+00
3.025358503106551300e+00, 4.884411832800526376e+00, 1.978902083612619878e+00, 3.333913848385160250e+00, 3.122890387697159653e+00, 5.451578905193123603e+00
3.103925373625366912e+00, 4.966005684801650055e+00, 2.001458147579646241e+00, 3.361167132045470574e+00, 3.196415934597269359e+00, 5.560906643904488966e+00
3.165510516878023761e+00, 5.043668580138773727e+00, 2.023183331807794083e+00, 3.388912980032095401e+00, 3.287974637961124547e+00, 5.654882417506560621e+00
3.227170522158495647e+00, 5.122663480808836489e+00, 2.051333158005167689e+00, 3.410013708133853516e+00, 3.367159815282368740e+00, 5.760439423462916153e+00
3.286045640335183204e+00, 5.201809396847241196e+00, 2.077608082647226961e+00, 3.433773292715234682e+00, 3.450964012945368697e+00, 5.862542568313037883e+00
