Mean Response - x, Mean Response - y, Inner Corridor - x, Inner Corridor - y, Outer Corridor - x, Outer Corridor - y
6.024419435811433354e-01, 1.435040930787250035e+00, 2.366623918201957999e-01, 9.538312071236252354e-01, 2.366623918201957999e-01, 9.538312071236252354e-01
1.292922570380284464e+00, 2.357272395679004262e+00, 2.144573843237736477e-01, 9.027999459266955462e-01, 2.534857902303353505e-01, 9.914217159103063670e-01
1.365754259059476672e+00, 2.429398051856225038e+00, 1.783249549327229622e-01, 8.607480742127989748e-01, 2.717244293296837143e-01, 1.028335785444691286e+00
1.742235828085094029e+00, 2.981357123991113411e+00, 1.404991958056734103e-01, 8.198420294064917568e-01, 2.914334585401711086e-01, 1.064490289313054783e+00
2.011179726732574391e+00, 3.380100234389358249e+00, 1.060071634267722857e-01, 7.760885385159285166e-01, 3.128643184749378414e-01, 1.099656053490528640e+00
1.961228308286925737e+00, 3.301480083661815002e+00, 7.472539053941734677e-02, 7.299769590193758706e-01, 3.360732804990568812e-01, 1.133671679384296471e+00
1.790582221538447927e+00, 3.048790953676566939e+00, 4.641528964044193406e-02, 6.819775277197170915e-01, 3.609919439452845547e-01, 1.166442854217847991e+00
1.886496268736104653e+00, 3.219119457818294450e+00, 2.109249549786528649e-02, 6.323358947371218175e-01, 3.847245325318899845e-01, 1.199836780437427475e+00
2.127825755242119588e+00, 3.613180217473705991e+00, -1.938768498173769599e-03, 5.815904602596400075e-01, 4.019286039760134877e-01, 1.237242427944897472e+00
2.358676029998307389e+00, 3.989359638020663734e+00, -3.026293107393624934e-02, 5.342916389200071947e-01, 4.161759098532455403e-01, 1.275885454198992131e+00
2.580572663134881761e+00, 4.350278046916829844e+00, -7.530229710175213864e-02, 5.020630945995442351e-01, 4.254866763838647259e-01, 1.315974816253589808e+00
2.794433449723278784e+00, 4.697597007493986787e+00, -1.257386522690437658e-01, 4.784460794861478128e-01, 4.198240936665030287e-01, 1.355985262073838182e+00
2.999493903026460462e+00, 5.030176537312553542e+00, -1.736095335368060266e-01, 4.499946520050466803e-01, 4.125429003332370947e-01, 1.396462350107523065e+00
3.118936315315428143e+00, 5.218299437251353368e+00, -2.189138784274617944e-01, 4.175987212666900095e-01, 4.100230946843216873e-01, 1.437452070570031104e+00
2.993059134025488621e+00, 4.987207021606971047e+00, -2.611273548923833676e-01, 3.812553987573756298e-01, 4.131595589421608317e-01, 1.478391746758273673e+00
2.807167682374378970e+00, 4.675408637411337054e+00, -3.022682166265385773e-01, 3.437010878106289136e-01, 4.227005820823250826e-01, 1.518236339508043153e+00
2.623138415424486336e+00, 4.375308821833237438e+00, -3.510779359879659389e-01, 3.174937205377953431e-01, 4.395588672580401091e-01, 1.555803587741742211e+00
2.454608760194505024e+00, 4.109196882963385811e+00, -3.994395499766229540e-01, 2.898570393586467620e-01, 4.629891103785944706e-01, 1.589675444964288475e+00
2.395599846902689123e+00, 4.021593266179252169e+00, -4.443057668617119149e-01, 2.568157642229422777e-01, 4.911086179080260128e-01, 1.619629671386385361e+00
2.479707562843138202e+00, 4.165862245602037994e+00, -4.862256457172934865e-01, 2.201424904668853322e-01, 5.255207436638790197e-01, 1.641910234477689912e+00
2.641546165023418880e+00, 4.449011927792983379e+00, -5.275349134979684385e-01, 1.828691386457769741e-01, 5.638002132568097347e-01, 1.656661154554118109e+00
2.800305787216499365e+00, 4.726602010594341152e+00, -5.769600731680140093e-01, 1.579943310854230731e-01, 6.040796453273944433e-01, 1.664375097118260038e+00
2.956220586306019360e+00, 4.999042508602297374e+00, -6.256701632851118244e-01, 1.310164937989811706e-01, 6.444859743762859638e-01, 1.660563868629914674e+00
3.109282755414017441e+00, 5.266354903309891533e+00, -6.711242323275650179e-01, 9.885309938223159343e-02, 6.774124739009083074e-01, 1.656632810558887448e+00
3.259798150147044993e+00, 5.529075317829619252e+00, -7.134276019738177155e-01, 6.259085732403107949e-02, 7.022010089318995174e-01, 1.689515988126612411e+00
3.407930405945272412e+00, 5.787497096317484768e+00, -7.519239404860784681e-01, 2.231267191160364941e-02, 7.288500968689569648e-01, 1.720910050125843194e+00
3.553717496110591512e+00, 6.041712780816580697e+00, -7.877175163531392466e-01, -2.038224119078604901e-02, 7.477020849595117369e-01, 1.755022217910617410e+00
3.697271521185609533e+00, 6.291922258715403338e+00, -8.307780105671234150e-01, -5.419899448367015288e-02, 7.457832468845349005e-01, 1.795161573529041599e+00
3.838798137848161929e+00, 6.538488455741396699e+00, -8.789753941346399868e-01, -8.208683405248864973e-02, 7.288974609580298747e-01, 1.832725705706949926e+00
3.914155054425748403e+00, 6.666362536186301035e+00, -9.235713766150579485e-01, -1.154410227134922001e-01, 7.134214209081729541e-01, 1.870893376452524848e+00
3.871126560073031353e+00, 6.593858985271833895e+00, -9.647865117078239239e-01, -1.529138908657466100e-01, 6.995836490953878384e-01, 1.909676845479446383e+00
3.790522853214917109e+00, 6.449674839183802355e+00, -1.002761902078874057e+00, -1.936760635493691429e-01, 6.867649450125999921e-01, 1.948811792080602512e+00
3.661401391759500967e+00, 6.210302252061548067e+00, -1.037762443606216056e+00, -2.370358037165996024e-01, 6.753374675881946843e-01, 1.988367193740761873e+00
3.532214329706061307e+00, 5.976175414987539902e+00, -1.069968992381896911e+00, -2.825098660546926377e-01, 6.651852403785056822e-01, 2.028279930765152894e+00
3.403244075425671866e+00, 5.746609934399031339e+00, -1.099639914279904040e+00, -3.296810225319766197e-01, 6.559179281056651822e-01, 2.068404049176149950e+00
3.274166844630383988e+00, 5.522016119668811562e+00, -1.126946631133552534e+00, -3.782618678342650198e-01, 6.481492180039385431e-01, 2.108849613943701407e+00
3.145328203554757618e+00, 5.301838876490634789e+00, -1.151986236640013983e+00, -4.280503560134756302e-01, 6.419149307419719230e-01, 2.149560947337836314e+00
3.097765748515081796e+00, 5.226372004665532423e+00, -1.175196416581719250e+00, -4.787180982910320126e-01, 6.365532267209784711e-01, 2.190394860057300885e+00
3.126205227947111975e+00, 5.279215535080544086e+00, -1.207529645612315683e+00, -5.239282241446098221e-01, 6.322795190765027051e-01, 2.231353977086010687e+00
3.166553771847016918e+00, 5.351939726619612259e+00, -1.245895541083329894e+00, -5.643310587349654739e-01, 6.292402574722071318e-01, 2.272422194888547242e+00
3.207258473374068775e+00, 5.427551001397244335e+00, -1.281553774248309852e+00, -6.071424242313844255e-01, 6.273995167559291986e-01, 2.313561515497762233e+00
3.286642670288479007e+00, 5.578074717892328671e+00, -1.314542383111069412e+00, -6.520529686187963581e-01, 6.267286035154076007e-01, 2.354736882400094267e+00
3.397268219104530473e+00, 5.788928833557574372e+00, -1.345116314025466497e+00, -6.986466359169529738e-01, 6.272159875771807780e-01, 2.395915510997567388e+00
3.506269610265540404e+00, 5.996781841649332812e+00, -1.374172790505647113e+00, -7.456750471132328473e-01, 6.288678235697442442e-01, 2.437065005617020663e+00
3.613801579411779041e+00, 6.201925720688986843e+00, -1.414261469992029285e+00, -7.824674706401992808e-01, 6.317075669537307592e-01, 2.478151494228145957e+00
3.719953215366449850e+00, 6.404521222201023711e+00, -1.445011151045146658e+00, -8.289045310284169910e-01, 6.358659315588862659e-01, 2.519126938194058418e+00
3.824688658520822404e+00, 6.604488054168389688e+00, -1.461883237054009355e+00, -8.815986614271348332e-01, 6.412554867142046255e-01, 2.559956986780719923e+00
