Mean Response - x, Mean Response - y, Inner Corridor - x, Inner Corridor - y, Outer Corridor - x, Outer Corridor - y
5.804237851106964774e-01, 1.639901317368623213e+00, -1.068595024184766595e+00, -2.480044426229322418e+00, -1.068595024184766595e+00, -2.480044426229322418e+00
9.717538498660408530e-01, 2.111162897593831911e+00, -1.070292017993170086e+00, -2.454508093901386800e+00, -1.066834545937393353e+00, -2.523824220842290522e+00
1.065845184375614041e+00, 2.239816061623014054e+00, -1.071501850158993907e+00, -2.428946419940939183e+00, -1.066137384052784576e+00, -2.567633248857916328e+00
1.297144996975522213e+00, 2.560019137242424581e+00, -1.072599867422848741e+00, -2.403378001005426867e+00, -1.066466150405145807e+00, -2.611446430896562809e+00
1.548700675416115002e+00, 2.904680682797867064e+00, -1.074100171172112317e+00, -2.377829358274188287e+00, -1.067839082099429682e+00, -2.655239548196424604e+00
1.785295022305089629e+00, 3.229596595203245268e+00, -1.076089904136075193e+00, -2.352315641401137025e+00, -1.070376750916709474e+00, -2.698980846424441804e+00
1.741014452825661252e+00, 3.153414666125843979e+00, -1.078517870133628431e+00, -2.326841459861949346e+00, -1.072370190604362783e+00, -2.742747079366363749e+00
1.593839649914911893e+00, 2.950704495490837687e+00, -1.081484253372468896e+00, -2.301421298036562035e+00, -1.075073048301937728e+00, -2.786477351283026760e+00
1.566892827617430983e+00, 2.921651379898269507e+00, -1.085401206434213561e+00, -2.276131613646339868e+00, -1.079139547272749411e+00, -2.830099947029647733e+00
1.730796853754122511e+00, 3.146361722850860243e+00, -1.090012772005623853e+00, -2.250965789609091328e+00, -1.084996586762094095e+00, -2.873517296905544249e+00
1.928712730381168194e+00, 3.415772893898082696e+00, -1.095296111104275161e+00, -2.225925223656159524e+00, -1.093265066229615057e+00, -2.916539012741234504e+00
2.121598219830843401e+00, 3.678488423998221624e+00, -1.101290706375914752e+00, -2.201044824189021920e+00, -1.103678995183867695e+00, -2.959094584330224542e+00
2.309956516027364959e+00, 3.935188797308068143e+00, -1.108110283050852241e+00, -2.176391188029835444e+00, -1.116822942170214494e+00, -3.000836511606595369e+00
2.494226440122837563e+00, 4.186430434020194546e+00, -1.115869333339963632e+00, -2.152016755692419459e+00, -1.138172569229794151e+00, -3.038017912153452738e+00
2.672896864688058205e+00, 4.430013120841756802e+00, -1.125601526941735653e+00, -2.128346764892967258e+00, -1.171344047758943629e+00, -3.042931103999068299e+00
2.752509785633590056e+00, 4.535783660141412987e+00, -1.142192386157125705e+00, -2.109344692288947609e+00, -1.194923739683414698e+00, -3.007650830449787982e+00
2.627820666511298864e+00, 4.370076866279082317e+00, -1.160977185210674278e+00, -2.100032514179626997e+00, -1.208918158868578452e+00, -2.966189966464479966e+00
2.455212388693222003e+00, 4.138718527167122296e+00, -1.180729706786333599e+00, -2.116305865037752643e+00, -1.228597228008882380e+00, -2.929106268586228801e+00
2.288259785305279070e+00, 3.911108684323693296e+00, -1.192682363379185206e+00, -2.138429845010653363e+00, -1.237526124608460343e+00, -2.887105405739724073e+00
2.209447188353485192e+00, 3.803094298934453832e+00, -1.202023664583873774e+00, -2.162222721142411430e+00, -1.238237319403739489e+00, -2.843300087829764067e+00
2.236713397656052038e+00, 3.839904142544584342e+00, -1.209489168504631396e+00, -2.186702310762290491e+00, -1.238498363556849169e+00, -2.799491251341278630e+00
2.321169825176858215e+00, 3.949279517753463864e+00, -1.215962893791932009e+00, -2.211457782552697093e+00, -1.240763223157939743e+00, -2.755733330550260263e+00
2.485003964755801764e+00, 4.160182131301247033e+00, -1.221793597450921309e+00, -2.236370520855212263e+00, -1.246563380136796351e+00, -2.775523216122961490e+00
2.646981439577255291e+00, 4.368710862135706030e+00, -1.226863144034784359e+00, -2.261456049635419241e+00, -1.247457440495358005e+00, -2.819248968547264589e+00
2.807114536301927643e+00, 4.574874786498515533e+00, -1.230779779564076915e+00, -2.286744901939756325e+00, -1.245046177354740324e+00, -2.862995944178067909e+00
2.965461725206209653e+00, 4.778758545798729607e+00, -1.234089998219658035e+00, -2.312117304335056023e+00, -1.243795520672436039e+00, -2.906792459945092499e+00
3.122195205687307240e+00, 4.980574660373730644e+00, -1.236819916019613386e+00, -2.337563031575321304e+00, -1.243619615709423476e+00, -2.950607256615868312e+00
3.277368103633667484e+00, 5.180385470404533343e+00, -1.238796327875312686e+00, -2.363079258822412321e+00, -1.244607532502758129e+00, -2.994411097516211484e+00
3.431112770919551469e+00, 5.378363087114290231e+00, -1.240362045117556988e+00, -2.388622271279967180e+00, -1.246721957615694487e+00, -3.038173741336394951e+00
3.583403401420554246e+00, 5.574477587847501248e+00, -1.242020840121299541e+00, -2.414156330058578881e+00, -1.250138860807213037e+00, -3.081852812413013343e+00
3.724222490715282774e+00, 5.755523243067364625e+00, -1.244437910942635561e+00, -2.439634591879063841e+00, -1.255113295681106189e+00, -3.125381515632402962e+00
3.674161219249537425e+00, 5.695353921695390120e+00, -1.246600724592745735e+00, -2.465135435557027410e+00, -1.262092054979260691e+00, -3.168632522479994940e+00
