Mean Response - x, Mean Response - y, Inner Corridor - x, Inner Corridor - y, Outer Corridor - x, Outer Corridor - y
6.334322002508366856e-01, 1.679501884324666738e+00, -1.217636141748628997e+00, -1.141379020804203392e+00, -1.217636141748628997e+00, -1.141379020804203392e+00
8.005440206772248546e-01, 1.907362679637949476e+00, -1.228775411854208688e+00, -1.029559054031369492e+00, -1.217475024717858290e+00, -1.145976296765285563e+00
9.583319405366422794e-01, 2.120192029740670225e+00, -1.252025861851959521e+00, -9.196257415022150994e-01, -1.217313907687087804e+00, -1.150573572726367289e+00
1.108356960367649746e+00, 2.322479323709431664e+00, -1.292288403775905481e+00, -8.150188113841342341e-01, -1.217152790656317096e+00, -1.155170848687449237e+00
1.245587414653928304e+00, 2.528973021028129153e+00, -1.373328084980266262e+00, -7.472418034656258534e-01, -1.216991673625546388e+00, -1.159768124648531185e+00
1.372018572174594553e+00, 2.736396996102677281e+00, -1.453185608065951540e+00, -8.173152917365154035e-01, -1.216830556594775903e+00, -1.164365400609612911e+00
1.493951021684040148e+00, 2.938033627707329121e+00, -1.492707443669285095e+00, -9.222593486074588398e-01, -1.216669439564005195e+00, -1.168962676570694859e+00
1.611284403393905551e+00, 3.136102367339301367e+00, -1.523214476614348722e+00, -1.030152890777237040e+00, -1.216508322533234487e+00, -1.173559952531776807e+00
1.725668539430237791e+00, 3.328206551546339487e+00, -1.622989417108252841e+00, -1.055818895153456172e+00, -1.216347205502463780e+00, -1.178157228492858533e+00
1.837320147436828144e+00, 3.515475687820137640e+00, -1.709476088715501163e+00, -1.125955030295280546e+00, -1.216186088471693294e+00, -1.182754504453940481e+00
1.907916214688808454e+00, 3.637347733977998931e+00, -1.764254019775339577e+00, -1.223714397831620948e+00, -1.216024971440922586e+00, -1.187351780415022207e+00
1.988330179284151455e+00, 3.778033664416649007e+00, -1.810683399012120942e+00, -1.323028934390525269e+00, -1.215888120455770105e+00, -1.191949568152635308e+00
2.090559794138572958e+00, 3.956349593978642165e+00, -1.905826675753182764e+00, -1.381676273942128219e+00, -1.215855265203041213e+00, -1.196549549184369399e+00
2.191369824581790748e+00, 4.130658950449974220e+00, -1.978864332050791930e+00, -1.466328624510675249e+00, -1.215822409950312322e+00, -1.201149530216103267e+00
2.291792857353569968e+00, 4.299632529539887393e+00, -2.024148695960335420e+00, -1.568660461501171000e+00, -1.215789554697583430e+00, -1.205749511247837358e+00
2.390574858451703033e+00, 4.465797783830438128e+00, -2.097601030850707815e+00, -1.649302026975230318e+00, -1.215756699444854538e+00, -1.210349492279571448e+00
2.443223168726917027e+00, 4.557133144971555083e+00, -2.175566279515153134e+00, -1.729560707429203426e+00, -1.215723844192125647e+00, -1.214949473311305539e+00
2.522010211623697096e+00, 4.687580077531348088e+00, -2.222436822734771056e+00, -1.831170102523598020e+00, -1.215690988939396977e+00, -1.219549454343039629e+00
2.609135807267832785e+00, 4.831066540317585201e+00, -2.303855711457227784e+00, -1.906630531290265385e+00, -1.215658133686668085e+00, -1.224149435374773720e+00
2.646043291955075372e+00, 4.897663737181781940e+00, -2.376623632871822434e+00, -1.991396196447640765e+00, -1.215625278433939194e+00, -1.228749416406508033e+00
2.678739459852696569e+00, 4.958234120464940275e+00, -2.416153219627346971e+00, -2.094827402378757863e+00, -1.215592423181210302e+00, -1.233349397438242123e+00
2.709641792805585592e+00, 5.013900530269158828e+00, -2.498158696908703735e+00, -2.171513712264232066e+00, -1.215559567928481410e+00, -1.237949378469976214e+00
2.790936445596607030e+00, 5.148391237627213179e+00, -2.551259278295678445e+00, -2.268806549025776054e+00, -1.215573927037136626e+00, -1.242549066917129519e+00
2.880368559261460515e+00, 5.295098046042187256e+00, -2.616652400312896809e+00, -2.356198680138990476e+00, -1.215663789193300870e+00, -1.247148287476402162e+00
2.961196813705095909e+00, 5.428134980788510866e+00, -2.685450313499444963e+00, -2.443132493796392524e+00, -1.215753651349465114e+00, -1.251747508035674583e+00
2.963223189414641023e+00, 5.438144218459386003e+00, -2.743833202402992555e+00, -2.535504841815493293e+00, -1.215843513505629359e+00, -1.256346728594947004e+00
3.016481081458687541e+00, 5.525668259831409301e+00, -2.820218040501391243e+00, -2.615971749697025395e+00, -1.215933375661793603e+00, -1.260945949154219647e+00
3.094889073304108340e+00, 5.650758291360791219e+00, -2.863958357664386778e+00, -2.714165773414075833e+00, -1.216023237817957625e+00, -1.265545169713492069e+00
3.143657809341066756e+00, 5.731964460216889101e+00, -2.940196299738576435e+00, -2.795184049045584374e+00, -1.216113099974121869e+00, -1.270144390272764712e+00
3.202105773250937926e+00, 5.826206839832035023e+00, -2.976759961404158439e+00, -2.891942272298647421e+00, -1.216202962130286114e+00, -1.274743610832037133e+00
3.201989380080163983e+00, 5.831950873059493112e+00, -3.058988067456343440e+00, -2.966150064488358939e+00, -1.216292824286450358e+00, -1.279342831391309554e+00
3.249457563983677133e+00, 5.907965984973947648e+00, -3.099174539748632995e+00, -3.066022091964826224e+00, -1.216382686442614602e+00, -1.283942051950582197e+00
3.333224424500530247e+00, 6.038759913742540952e+00, -3.169318804877504281e+00, -3.151149904613908870e+00, -1.216472548598778625e+00, -1.288541272509854618e+00
3.403211477537662955e+00, 6.149372059163089155e+00, -3.218702737899867383e+00, -3.245659119199923115e+00, -1.216642047828047524e+00, -1.293137743834713138e+00
3.415794640540474436e+00, 6.176295499361972752e+00, -3.284350161653394995e+00, -3.332287130952451104e+00, -1.216869570586189164e+00, -1.297732212068847923e+00
3.442668150613924283e+00, 6.222897173792991232e+00, -3.329213572816756894e+00, -3.416337945354397387e+00, -1.217097093344330583e+00, -1.302326680302982487e+00
3.475788972658417020e+00, 6.276166578304593457e+00, -3.379213414039366370e+00, -3.510068412947251026e+00, -1.217324616102472223e+00, -1.306921148537117272e+00
3.503988863405554266e+00, 6.321174145052857796e+00, -3.455346005647559782e+00, -3.583863763440679140e+00, -1.217552138860613642e+00, -1.311515616771252057e+00
3.551653916552013346e+00, 6.396762815212063025e+00, -3.489488817399861276e+00, -3.684064278497787281e+00, -1.217779661618755060e+00, -1.316110085005386843e+00
3.574741652611184151e+00, 6.439088878056399956e+00, -3.558757857579637474e+00, -3.772597761711800946e+00, -1.218007184376896701e+00, -1.320704553239521406e+00
3.598553058130721016e+00, 6.481865995637952516e+00, -3.611866859278392017e+00, -3.859976003131753597e+00, -1.218234707135038120e+00, -1.325299021473656191e+00
3.669621002849353886e+00, 6.592138407603822969e+00, -3.669599568630073083e+00, -3.952886813682729095e+00, -1.218462229893179760e+00, -1.329893489707790977e+00
3.741228216411060625e+00, 6.702571842767582666e+00, -3.743638038245838739e+00, -4.031319354148324763e+00, -1.218689752651321179e+00, -1.334487957941925540e+00
3.737171650480762164e+00, 6.701810356071621122e+00, -3.763951089774492331e+00, -4.132216872676697683e+00, -1.218917275409462819e+00, -1.339082426176060325e+00
3.774760618488910868e+00, 6.760721830206709804e+00, -3.829834491204096025e+00, -4.220000323076530613e+00, -1.219037120676906616e+00, -1.343680566913742380e+00
3.852185031418625893e+00, 6.877436229354415786e+00, -3.891482782069781710e+00, -4.311698890597129186e+00, -1.219123165059054825e+00, -1.348279860481698789e+00
3.897561102755448204e+00, 6.948190904167226734e+00, -3.933891263588304099e+00, -4.414672992847886057e+00, -1.219209209441202812e+00, -1.352879154049655419e+00
3.940721331808973105e+00, 7.015754906985924855e+00, -3.984784990829776330e+00, -4.511991868862406108e+00, -1.219295253823350800e+00, -1.357478447617611828e+00
3.988986175391129763e+00, 7.091260276066887691e+00, -4.045445124714341922e+00, -4.605867582257016757e+00, -1.219381298205499009e+00, -1.362077741185568458e+00
3.998167206203685708e+00, 7.110063379755639623e+00, -4.110765018002348725e+00, -4.696447335275043322e+00, -1.219467342587646996e+00, -1.366677034753524866e+00
4.016966852706008062e+00, 7.141137450493751260e+00, -4.166637958754119353e+00, -4.791880353210374643e+00, -1.219553386969795206e+00, -1.371276328321481497e+00
4.054726137125521213e+00, 7.198434582426272321e+00, -4.219158630904988883e+00, -4.888927627339896276e+00, -1.219639431351943193e+00, -1.375875621889437905e+00
4.121422053530674923e+00, 7.296874338179846653e+00, -4.268537786227470932e+00, -4.986035598279265457e+00, -1.219725475734091180e+00, -1.380474915457394314e+00
4.175143000417533834e+00, 7.376417262802564601e+00, -4.327579271377466341e+00, -5.080936234177809041e+00, -1.219811520116239389e+00, -1.385074209025350944e+00
4.151087001552929756e+00, 7.346377271125693831e+00, -4.379286413312606818e+00, -5.178665268657650422e+00, -1.219897564498387377e+00, -1.389673502593307353e+00
4.129752411537336521e+00, 7.320198450279614910e+00, -4.435778176004179230e+00, -5.273243026880696682e+00, -1.219225422727570507e+00, -1.394221241821809398e+00
4.160511982337004255e+00, 7.367597332559594925e+00, -4.473327124456433879e+00, -5.375421099793519453e+00, -1.218517573189742631e+00, -1.398766553031368431e+00
4.228758539305290221e+00, 7.468340605638512208e+00, -4.521225338836944552e+00, -5.474946890713710879e+00, -1.217809723651914533e+00, -1.403311864240927243e+00
4.270117479232645508e+00, 7.532515502757919812e+00, -4.583044227128527659e+00, -5.567457330743637911e+00, -1.217101874114086657e+00, -1.407857175450486276e+00
4.293048353167552733e+00, 7.571108368623288065e+00, -4.624208601406261110e+00, -5.669388973079789729e+00, -1.216394024576258781e+00, -1.412402486660045309e+00
4.313117019674082009e+00, 7.604904630914735897e+00, -4.679208945690129795e+00, -5.765631752304477331e+00, -1.215686175038430683e+00, -1.416947797869604342e+00
4.332538048998459068e+00, 7.636765299493595727e+00, -4.730993650832291841e+00, -5.865394125372268341e+00, -1.214978325500602807e+00, -1.421493109079163375e+00
4.370698275561495372e+00, 7.693336471510529684e+00, -4.792477099470501045e+00, -5.959485955956668413e+00, -1.214270475962774931e+00, -1.426038420288722408e+00
4.414130781695495109e+00, 7.757024191860215190e+00, -4.854685673826369730e+00, -6.053119209994701322e+00, -1.213562626424946833e+00, -1.430583731498281219e+00
4.480786975321291443e+00, 7.854254249158269197e+00, -4.877924203187750329e+00, -6.161733342264332336e+00, -1.212100477064633974e+00, -1.431084027858391394e+00
4.541351845712604529e+00, 7.943958376622184403e+00, -4.924781405427183678e+00, -6.263894362937281635e+00, -1.209801981923592784e+00, -1.427099328993162608e+00
4.548523858671474684e+00, 7.961883486442194346e+00, -4.982030996097645215e+00, -6.360505609245604930e+00, -1.207503486782551816e+00, -1.423114630127933822e+00
4.515299090005249205e+00, 7.924147957086090877e+00, -5.040942888360688379e+00, -6.456240344644384344e+00, -1.205204991641510626e+00, -1.419129931262705036e+00
4.521552098770818873e+00, 7.937664187454277709e+00, -5.093777417046036149e+00, -6.554212859453592444e+00, -1.202906496500469435e+00, -1.415145232397476249e+00
4.571912948562011358e+00, 8.008723434181561629e+00, -5.145517472433510875e+00, -6.652906726707524143e+00, -1.200608001359428245e+00, -1.411160533532247463e+00
