Mean Response - x, Mean Response - y, Inner Corridor - x, Inner Corridor - y, Outer Corridor - x, Outer Corridor - y
1.029939098194061264e+00, 2.356421631737253275e+00, -2.837502407762634959e+00, -1.263543762760561018e+00, -2.837502407762634959e+00, -1.263543762760561018e+00
1.346153226570570682e+00, 2.696335066107990119e+00, -2.952106322165309660e+00, -1.263473757360021432e+00, -2.804788704561249180e+00, -1.265109147389746891e+00
1.487923583417684492e+00, 2.879014579575066790e+00, -3.065674856189699593e+00, -1.276581662329451916e+00, -2.772195989271182714e+00, -1.268247938970930022e+00
1.598863413132076028e+00, 3.028167031229486383e+00, -3.138505878129405069e+00, -1.343040511046058372e+00, -2.739939879861706729e+00, -1.273810139532872476e+00
1.694192902823605351e+00, 3.159048652632808540e+00, -3.066750819865483368e+00, -1.387496888594231814e+00, -2.708451324758016643e+00, -1.282720055212049681e+00
1.779974772632572977e+00, 3.277765466448278264e+00, -3.176569972791627006e+00, -1.417491815068737226e+00, -2.678433629830185847e+00, -1.295772154924938357e+00
1.858969790180704074e+00, 3.387518556780420464e+00, -3.285345523996331174e+00, -1.451048749403883509e+00, -2.659380649455556966e+00, -1.320565092675168195e+00
1.932987311627538674e+00, 3.490275132958364335e+00, -3.339516178740812968e+00, -1.538764108886195192e+00, -2.660907183746968663e+00, -1.345720164758005488e+00
2.003040960802577430e+00, 3.587477828788131262e+00, -3.441548327020671039e+00, -1.590240783429942573e+00, -2.689285196662554611e+00, -1.361844900767424482e+00
2.069989234075614526e+00, 3.680262172815671917e+00, -3.512644295282701723e+00, -1.675293975317209805e+00, -2.720205361310499281e+00, -1.372352527343468021e+00
2.134278729427506960e+00, 3.768998679520535688e+00, -3.606491649000299837e+00, -1.737356982087317148e+00, -2.751881278800586639e+00, -1.380240716249641508e+00
2.195673734037670854e+00, 3.855032654338689468e+00, -3.684347737800001799e+00, -1.820740279827403274e+00, -2.782945858274578299e+00, -1.390598700793222786e+00
2.255966494747269735e+00, 3.937281084254191654e+00, -3.775579490355673862e+00, -1.889413784813644748e+00, -2.814742285970447178e+00, -1.398424608886940090e+00
2.314721280808084813e+00, 4.016850484090842777e+00, -3.858138746971142563e+00, -1.967089101672862883e+00, -2.846948348642030169e+00, -1.404370283209564363e+00
2.371846111691571668e+00, 4.094090452353015053e+00, -3.942126140529004452e+00, -2.044261019755157172e+00, -2.879327696089521549e+00, -1.409305242267268943e+00
2.427752520588001506e+00, 4.169364837760433318e+00, -4.026319710750025926e+00, -2.120943887040418474e+00, -2.911715582611406727e+00, -1.414187918558437840e+00
2.482053882600518957e+00, 4.243077906180436010e+00, -4.101403508700798284e+00, -2.207349561634520452e+00, -2.894195519661966642e+00, -1.418090528748235268e+00
2.535662908078306632e+00, 4.314577279555797062e+00, -4.178606184026147474e+00, -2.291691637921939861e+00, -2.861943988696172170e+00, -1.423719922919317815e+00
