Time,Rotation,Torque,Folder,Theta,TestTorque,DR
7.44,5.2987843751908,5.02425841987133,0-180,0,5.02425841987133,-0.0949136912822706
7.48,5.2515614032746,4.92934472858906,0-180,0,4.92934472858906,-0.0897992402315193
7.52,5.2031046152115,4.83954548835754,0-180,0,4.83954548835754,-0.0541597604751507
7.56,5.1598405838013,4.78538572788239,0-180,0,4.78538572788239,-0.0907775014638901
7.6,5.116195678711,4.6946082264185,0-180,0,4.6946082264185,-0.100779533386239
7.64,5.0638335943222,4.59382869303226,0-180,0,4.59382869303226,-0.0595394521951604
7.68,5.0193250179291,4.5342892408371,0-180,0,4.5342892408371,-0.0687099993228895
7.72,4.9766832590103,4.46557924151421,0-180,0,4.46557924151421,-0.0752218067646107
7.76,4.9330115318299,4.3903574347496,0-180,0,4.3903574347496,-0.0692170113325101
7.8,4.8895490169525,4.32114042341709,0-180,0,4.32114042341709,-0.0663772225379899
7.84,4.8519605398178,4.2547632008791,0-180,0,4.2547632008791,-0.08438788354397
7.88,4.8109710216523,4.17037531733513,0-180,0,4.17037531733513,-0.0619195401668593
7.92,4.7704803943634,4.10845577716827,0-180,0,4.10845577716827,-0.0779557973146403
7.96,4.7285842895508,4.03049997985363,0-180,0,4.03049997985363,-0.0648427754640601
8,4.687551856041,3.96565720438957,0-180,0,3.96565720438957,-0.0816658139228799
8.04,4.645591378212,3.88399139046669,0-180,0,3.88399139046669,-0.0774271786212899
8.08,4.5968019962311,3.8065642118454,0-180,0,3.8065642118454,-0.0627260655164701
8.12,4.5618689060212,3.74383814632893,0-180,0,3.74383814632893,-0.08876249194146
8.16,4.511958360672,3.65507565438747,0-180,0,3.65507565438747,-0.08227527141571
8.2,4.4679003953934,3.57280038297176,0-180,0,3.57280038297176,-0.07723532617092
8.24,4.418295621872,3.49556505680084,0-180,0,3.49556505680084,-0.0538781285285901
8.28,4.3783414363861,3.44168692827225,0-180,0,3.44168692827225,-0.07004179060459
8.32,4.3347179889679,3.37164513766766,0-180,0,3.37164513766766,-0.0693019479513199
8.36,4.2898070812226,3.30234318971634,0-180,0,3.30234318971634,-0.05170926451683
8.4,4.2494183778763,3.25063392519951,0-180,0,3.25063392519951,-0.0699035823345202
8.44,4.2080801725388,3.18073034286499,0-180,0,3.18073034286499,-0.0749934464693096
8.48,4.1616135835648,3.10573689639568,0-180,0,3.10573689639568,-0.0461086630821201
8.52,4.122571349144,3.05962823331356,0-180,0,3.05962823331356,-0.07764808833599
8.56,4.0806698799134,2.98198014497757,0-180,0,2.98198014497757,-0.0659983605146399
8.6,4.0395194292069,2.91598178446293,0-180,0,2.91598178446293,-0.0705746933817899
8.64,3.9991468191147,2.84540709108114,0-180,0,2.84540709108114,-0.0835241749882702
8.68,3.9547240734101,2.76188291609287,0-180,0,2.76188291609287,-0.0635439530015001
8.72,3.9104568958283,2.69833896309137,0-180,0,2.69833896309137,-0.0739116221666301
8.76,3.8663399219513,2.62442734092474,0-180,0,2.62442734092474,-0.0658499076962498
8.8,3.8198250532151,2.55857743322849,0-180,0,2.55857743322849,-0.0646693632006601
8.84,3.7770277261734,2.49390807002783,0-180,0,2.49390807002783,-0.0746414065361001
8.88,3.731918334961,2.41926666349173,0-180,0,2.41926666349173,-0.0822421163320599
8.92,3.680419921875,2.33702454715967,0-180,0,2.33702454715967,-0.0503502786159502
8.96,3.6331754922867,2.28667426854372,0-180,0,2.28667426854372,-0.0695334747433698
9,3.5937094688416,2.21714079380035,0-180,0,2.21714079380035,-0.0697102397680198
9.04,3.543541431427,2.14743055403233,0-180,0,2.14743055403233,-0.0423852354288101
9.08,3.5024392604828,2.10504531860352,0-180,0,2.10504531860352,-0.05130972713232
9.12,3.4609454870224,2.0537355914712,0-180,0,2.0537355914712,-0.0520862638950401
9.16,3.4222573041916,2.00164932757616,0-180,0,2.00164932757616,-0.07536597549915
9.2,3.372260928154,1.92628335207701,0-180,0,1.92628335207701,-0.0297548249363899
9.24,3.3363729715348,1.89652852714062,0-180,0,1.89652852714062,-0.06114020943642
9.28,3.2965958118439,1.8353883177042,0-180,0,1.8353883177042,-0.06192717701197
9.32,3.2525593042374,1.77346114069223,0-180,0,1.77346114069223,-0.05922242999076
9.36,3.210695385933,1.71423871070147,0-180,0,1.71423871070147,-0.06061885505915
9.4,3.1765240430832,1.65361985564232,0-180,0,1.65361985564232,-0.05916692316532
9.44,3.1282711029053,1.594452932477,0-180,0,1.594452932477,-0.03786981105805
9.48,3.089856505394,1.55658312141895,0-180,0,1.55658312141895,-0.0683143734931901
9.52,3.041222691536,1.48826874792576,0-180,0,1.48826874792576,-0.0628125853836599
9.56,2.9998362064362,1.4254561625421,0-180,0,1.4254561625421,-0.05214670673012
9.6,2.9562824964524,1.37330945581198,0-180,0,1.37330945581198,-0.04460383206606
9.64,2.9145205020905,1.32870562374592,0-180,0,1.32870562374592,-0.0672548078000601
9.68,2.8665626049042,1.26145081594586,0-180,0,1.26145081594586,-0.0435022637247999
9.72,2.8267639875412,1.21794855222106,0-180,0,1.21794855222106,-0.0471832230687099
9.76,2.7847820520401,1.17076532915235,0-180,0,1.17076532915235,-0.0481651164591401
9.8,2.7399408817292,1.12260021269321,0-180,0,1.12260021269321,-0.0562303699553
9.84,2.6967036724091,1.06636984273791,0-180,0,1.06636984273791,-0.075216591358182
9.88,2.6441162824631,0.991153251379728,0-180,0,0.991153251379728,-0.041096843779087
9.92,2.60284781456,0.950056407600641,0-180,0,0.950056407600641,-0.0346370041370391
9.96,2.5567191839218,0.915419403463602,0-180,0,0.915419403463602,-0.0393258407711979
10,2.5104457139969,0.876093562692404,0-180,0,0.876093562692404,-0.033870525658131
10.04,2.4742680788041,0.842223037034273,0-180,0,0.842223037034273,-0.0505329109728331
10.08,2.4306070804596,0.79169012606144,0-180,0,0.79169012606144,-0.03792904317379
10.12,2.3898857831955,0.75376108288765,0-180,0,0.75376108288765,-0.022425781935454
10.16,2.3485690355301,0.731335300952196,0-180,0,0.731335300952196,-0.052227918058634
10.2,2.3101973533631,0.679107382893562,0-180,0,0.679107382893562,-0.039095524698496
10.24,2.2704041004181,0.640011858195066,0-180,0,0.640011858195066,-0.016261730343103
10.28,2.2387164831162,0.623750127851963,0-180,0,0.623750127851963,-0.0285535119473931
10.32,2.205719947815,0.59519661590457,0-180,0,0.59519661590457,-0.0353736802935599
10.36,2.1659696102143,0.55982293561101,0-180,0,0.55982293561101,-0.0161226838827141
10.4,2.1311277151108,0.543700251728296,0-180,0,0.543700251728296,-0.046798028051853
10.44,2.0973157882691,0.496902223676443,0-180,0,0.496902223676443,-0.047507043927908
10.48,2.0554572343827,0.449395179748535,0-180,0,0.449395179748535,-0.035484600812197
10.52,2.0224070549012,0.413910578936338,0-180,0,0.413910578936338,-0.055333785712719
10.56,1.9837939739228,0.358576793223619,0-180,0,0.358576793223619,-0.052362773567438
10.6,1.942048072815,0.306214019656181,0-180,0,0.306214019656181,-0.051686260849237
10.64,1.8952059745789,0.254527758806944,0-180,0,0.254527758806944,-0.042884517461062
10.68,1.864961385727,0.211643241345882,0-180,0,0.211643241345882,-0.061082746833562
10.72,1.8212789297104,0.15056049451232,0-180,0,0.15056049451232,-0.045916996896267
10.76,1.7809170484543,0.104643497616053,0-180,0,0.104643497616053,-0.0483037903904919
10.8,1.7416173219681,0.0563397072255611,0-180,0,0.0563397072255611,-0.0508641824126243
10.84,1.7054504156113,0.00547552481293678,0-180,0,0.00547552481293678,0.0271542929112911
10.88,1.66379570961,-0.0326298177242279,0-180,0,0.0326298177242279,0.0450531020760536
10.92,1.6322314739228,-0.0776829198002815,0-180,0,0.0776829198002815,0.0694184564054015
10.96,1.5827608108521,-0.147101376205683,0-180,0,0.147101376205683,0.032120291143656
11,1.5482944250107,-0.179221667349339,0-180,0,0.179221667349339,0.045558251440525
11.04,1.5073531866074,-0.224779918789864,0-180,0,0.224779918789864,0.034650322049856
11.08,1.4691692590714,-0.25943024083972,0-180,0,0.25943024083972,0.041444506496191
11.12,1.4287698268891,-0.300874747335911,0-180,0,0.300874747335911,0.046645663678646
11.16,1.392914056778,-0.347520411014557,0-180,0,0.347520411014557,0.058365426957607
11.2,1.3538879156113,-0.405885837972164,0-180,0,0.405885837972164,0.030227936804295
11.24,1.3155859708786,-0.436113774776459,0-180,0,0.436113774776459,0.037799682468176
11.28,1.2784051895142,-0.473913457244635,0-180,0,0.473913457244635,0.0742089934647079
11.32,1.2299859523774,-0.548122450709343,0-180,0,0.548122450709343,0.0373183749616151
11.36,1.1907881498337,-0.585440825670958,0-180,0,0.585440825670958,0.031075626611709
11.4,1.1519980430603,-0.616516452282667,0-180,0,0.616516452282667,0.0433933921158319
11.44,1.1137175559998,-0.659909844398499,0-180,0,0.659909844398499,0.055006518959999
11.48,1.0739296674729,-0.714916363358498,0-180,0,0.714916363358498,0.0290773808956141
11.52,1.0368669033051,-0.743993744254112,0-180,0,0.743993744254112,0.043256860226393
11.56,1.0036075115204,-0.787250604480505,0-180,0,0.787250604480505,0.0584714114665991
11.6,0.966416001319899,-0.845722015947104,0-180,0,0.845722015947104,0.0526120886206619
11.64,0.925737619400099,-0.898334104567766,0-180,0,0.898334104567766,0.056781992316246
11.68,0.882092714309699,-0.955116096884012,0-180,0,0.955116096884012,0.025080796331167
11.72,0.849959850311301,-0.980196893215179,0-180,0,0.980196893215179,0.0333227217197409
11.76,0.815016031265301,-1.01351961493492,0-180,0,1.01351961493492,0.0673906877636901
11.8,0.774428844451901,-1.08091030269861,0-180,0,1.08091030269861,0.03994600847364
11.84,0.7326292991639,-1.12085631117225,0-180,0,1.12085631117225,0.01091975718736
11.88,0.700716376304701,-1.13177606835961,0-180,0,1.13177606835961,0.05983663722873
11.92,0.661947727203401,-1.19161270558834,0-180,0,1.19161270558834,0.0541667453944699
11.96,0.6205397844315,-1.24577945098281,0-180,0,1.24577945098281,0.0298686325550102
12,0.587918758392401,-1.27564808353782,0-180,0,1.27564808353782,0.01001674681902
12.04,0.558806061744701,-1.28566483035684,0-180,0,1.28566483035684,0.0589838251471499
12.08,0.520364642143299,-1.34464865550399,0-180,0,1.34464865550399,0.03611454740166
12.12,0.4808074235916,-1.38076320290565,0-180,0,1.38076320290565,0.0407248735427901
12.16,0.4499030113221,-1.42148807644844,0-180,0,1.42148807644844,0.0626978464424599
12.2,0.408790111541801,-1.4841859228909,0-180,0,1.4841859228909,0.04178415983915
12.24,0.370611548423799,-1.52597008273005,0-180,0,1.52597008273005,0.06641941145063
12.28,0.324906706809998,-1.59238949418068,0-180,0,1.59238949418068,0.05294103175402
12.32,0.2830588817597,-1.6453305259347,0-180,0,1.6453305259347,0.06531495600938
12.36,0.240964293479998,-1.71064548194408,0-180,0,1.71064548194408,0.07206499576569
12.4,0.185040235519402,-1.78271047770977,0-180,0,1.78271047770977,0.0394158065319101
12.44,0.140413641929698,-1.82212628424168,0-180,0,1.82212628424168,0.06551463156938
12.48,0.0933462381362986,-1.88764091581106,0-180,0,1.88764091581106,-0.00344011932610999
12.52,0.0642549991608021,-1.88420079648495,0-180,0,1.88420079648495,-0.00614598393441002
12.56,0.0417244434356974,-1.87805481255054,0-180,0,1.87805481255054,-2.10478901800926e-05
12.6,0.0193709135055968,-1.87803376466036,0-180,0,1.87803376466036,-0.04789419472218
12.64,0.0211304426194019,-1.83013956993818,0-180,0,1.83013956993818,0.00599063932896016
12.68,-0.00139474868770151,-1.83613020926714,0-180,180,1.83613020926714,-0.05645994096994
12.72,-0.00246226787560033,-1.7796702682972,0-180,180,1.7796702682972,0
12.72,-0.00246226787560033,-1.7796702682972,0-180,180,1.7796702682972,-0.0125316902995201
12.76,-0.002489089965799,-1.76713857799768,0-180,180,1.76713857799768,0.0276938080787699
12.8,-0.0229436159133982,-1.79483238607645,0-180,180,1.79483238607645,-0.00622756779193989
12.84,-0.0410163402557018,-1.78860481828451,0-180,180,1.78860481828451,0.0453872606158301
12.88,-0.0664114952086976,-1.83399207890034,0-180,180,1.83399207890034,0.0312360003590599
12.92,-0.0879013538360027,-1.8652280792594,0-180,180,1.8652280792594,0.0426886603236201
12.96,-0.114900469779897,-1.90791673958302,0-180,180,1.90791673958302,0.0290747731923999
13,-0.140783786773596,-1.93699151277542,0-180,180,1.93699151277542,0.01328401267529
13.04,-0.167616605758603,-1.95027552545071,0-180,180,1.95027552545071,0.0579826533794399
13.08,-0.205467939376803,-2.00825817883015,0-180,180,2.00825817883015,0.0339180231094303
13.12,-0.242536067962597,-2.04217620193958,0-180,180,2.04217620193958,0.0460604205727599
13.16,-0.279974341392503,-2.08823662251234,0-180,180,2.08823662251234,0.0329006463289301
13.2,-0.308336019515998,-2.12113726884127,0-180,180,2.12113726884127,0.0636681914329498
13.24,-0.351111888885498,-2.18480546027422,0-180,180,2.18480546027422,0.0303894281387302
13.28,-0.392369627952498,-2.21519488841295,0-180,180,2.21519488841295,0.0277953222393998
13.32,-0.423504710197399,-2.24299021065235,0-180,180,2.24299021065235,0.04366599023342
13.36,-0.4617422819137,-2.28665620088577,0-180,180,2.28665620088577,0.0683188438415598
13.4,-0.505408644676201,-2.35497504472733,0-180,180,2.35497504472733,0.0387348234653402
13.44,-0.548876523971501,-2.39370986819267,0-180,180,2.39370986819267,0.0282214954495501
13.48,-0.589506626129101,-2.42193136364222,0-180,180,2.42193136364222,0.0297678634524297
13.52,-0.627062916755598,-2.45169922709465,0-180,180,2.45169922709465,0.0517331063747402
13.56,-0.668760538101196,-2.50343233346939,0-180,180,2.50343233346939,0.0444751232862499
13.6,-0.712271332740698,-2.54790745675564,0-180,180,2.54790745675564,0.0330716371536202
13.64,-0.748277306556702,-2.58097909390926,0-180,180,2.58097909390926,0.0668149441480699
13.68,-0.791712999343801,-2.64779403805733,0-180,180,2.64779403805733,0.0312644988298403
13.72,-0.834048986434901,-2.67905853688717,0-180,180,2.67905853688717,0.0339414924383199
13.76,-0.871567726135197,-2.71300002932549,0-180,180,2.71300002932549,0.03696493804454
13.8,-0.914080739021301,-2.74996496737003,0-180,180,2.74996496737003,0.0334300100803397
13.84,-0.948257446288999,-2.78339497745037,0-180,180,2.78339497745037,0.0708514824509603
13.88,-0.9932488203048,-2.85424645990133,0-180,180,2.85424645990133,0.0410152599215499
13.92,-1.0356384515762,-2.89526171982288,0-180,180,2.89526171982288,0.03358647227288
13.96,-1.072883605957,-2.92884819209576,0-180,180,2.92884819209576,0.0561622902750898
14,-1.1181700229644,-2.98501048237085,0-180,180,2.98501048237085,0.0471200793981601
14.04,-1.1615681648254,-3.03213056176901,0-180,180,3.03213056176901,0.0559113919734902
14.08,-1.2066614627838,-3.0880419537425,0-180,180,3.0880419537425,0.0341594219207799
14.12,-1.2469911575317,-3.12220137566328,0-180,180,3.12220137566328,0.0459840521216401
14.16,-1.2919718027115,-3.16818542778492,0-180,180,3.16818542778492,0.0141389667987797
14.2,-1.3283479213714,-3.1823243945837,0-180,180,3.1823243945837,0.03356821835041
14.24,-1.3675242662429,-3.21589261293411,0-180,180,3.21589261293411,0.0691287219524401
14.28,-1.4120543003082,-3.28502133488655,0-180,180,3.28502133488655,0.0307720154523898
14.32,-1.4532852172851,-3.31579335033894,0-180,180,3.31579335033894,0.0490099191665601
14.36,-1.4960396289825,-3.3648032695055,0-180,180,3.3648032695055,0.04191994667053
14.4,-1.5390783548355,-3.40672321617603,0-180,180,3.40672321617603,0.0142429023981099
14.44,-1.5723913908004,-3.42096611857414,0-180,180,3.42096611857414,0.0349678099155502
14.48,-1.6115087270736,-3.45593392848969,0-180,180,3.45593392848969,0.02691783010959
14.52,-1.6455191373825,-3.48285175859928,0-180,180,3.48285175859928,0.0532936304807698
14.56,-1.6877102851867,-3.53614538908005,0-180,180,3.53614538908005,0.05293264985084
14.6,-1.7295634746551,-3.58907803893089,0-180,180,3.58907803893089,0.0448133796453503
14.64,-1.7747157812118,-3.63389141857624,0-180,180,3.63389141857624,0.0626131892204298
14.68,-1.815984249115,-3.69650460779667,0-180,180,3.69650460779667,0.0738009810447702
14.72,-1.8687433004379,-3.77030558884144,0-180,180,3.77030558884144,0.0399947166442898
14.76,-1.9201558828354,-3.81030030548573,0-180,180,3.81030030548573,0.0477496534585899
14.8,-1.9653993844986,-3.85804995894432,0-180,180,3.85804995894432,0.0777006149292001
14.84,-2.0219135284423,-3.93575057387352,0-180,180,3.93575057387352,0.0585965812206299
14.88,-2.075874209404,-3.99434715509415,0-180,180,3.99434715509415,0.0355843454599305
14.92,-2.1194279193878,-4.02993150055408,0-180,180,4.02993150055408,0.06679892539979
14.96,-2.1694296598434,-4.09673042595387,0-180,180,4.09673042595387,0.0120677053928295
15,-2.2080105543136,-4.1087981313467,0-180,180,4.1087981313467,0.0296141952276301
15.04,-2.244461774826,-4.13841232657433,0-180,180,4.13841232657433,0.0456653535365996
15.08,-2.2856014966964,-4.18407768011093,0-180,180,4.18407768011093,0.0536654144525501
15.12,-2.3347878456115,-4.23774309456348,0-180,180,4.23774309456348,0.0191453844308906
15.16,-2.3726391792297,-4.25688847899437,0-180,180,4.25688847899437,0.0411137938499397
15.2,-2.4126255512237,-4.29800227284431,0-180,180,4.29800227284431,0.0422399491071701
15.24,-2.4534004926681,-4.34024222195148,0-180,180,4.34024222195148,0.0338468700647399
15.28,-2.483634352684,-4.37408909201622,0-180,180,4.37408909201622,0.0411748886108398
15.32,-2.5279980897903,-4.41526398062706,0-180,180,4.41526398062706,0.0311803072690999
15.36,-2.5702160596847,-4.44644428789616,0-180,180,4.44644428789616,0.0583603978156999
15.4,-2.6060503721237,-4.50480468571186,0-180,180,4.50480468571186,0.0685505568981206
15.44,-2.6492607593536,-4.57335524260998,0-180,180,4.57335524260998,0.0392131507396698
15.48,-2.6978302001953,-4.61256839334965,0-180,180,4.61256839334965,0.0183578580617896
15.52,-2.7362769842147,-4.63092625141144,0-180,180,4.63092625141144,0.0306002795696205
15.56,-2.7716392278671,-4.66152653098106,0-180,180,4.66152653098106,0.0442739576101294
15.6,-2.8106760978698,-4.70580048859119,0-180,180,4.70580048859119,0.03058537840844
15.64,-2.8467464447021,-4.73638586699963,0-180,180,4.73638586699963,0.0486969947814906
15.68,-2.88598716259,-4.78508286178112,0-180,180,4.78508286178112,0.04403032362461
15.72,-2.9231357574463,-4.82911318540573,0-180,180,4.82911318540573,0.0365842133760497
15.76,-2.9607671499252,-4.86569739878178,0-180,180,4.86569739878178,0.05134269595146
15.8,-3.0061608552932,-4.91704009473324,0-180,180,4.91704009473324,0.0326804816722897
15.84,-3.0407774448394,-4.94972057640553,0-180,180,4.94972057640553,0.0289116054773304
15.88,-3.0800235271454,-4.97863218188286,0-180,180,4.97863218188286,0.0637471675872803
15.92,-3.122643828392,-5.04237934947014,0-180,180,5.04237934947014,0.0475209206342697
15.96,-3.1642770767212,-5.08990027010441,0-180,180,5.08990027010441,0.0514104962348902
16,-3.2103252410888,-5.1413107663393,0-180,180,5.1413107663393,0.0208042562007895
16.04,-3.2482355833053,-5.16211502254009,0-180,180,5.16211502254009,0.04445500671864
16.08,-3.2950562238693,-5.20657002925873,0-180,180,5.20657002925873,0.0373333692550606
16.12,-3.332821726799,-5.24390339851379,0-180,180,5.24390339851379,0.0821296125650397
16.16,-3.3868682384491,-5.32603301107883,0-180,180,5.32603301107883,0.0114388763904598
16.2,-3.4253472089767,-5.33747188746929,0-180,180,5.33747188746929,0.0438705086708104
16.24,-3.4666693210601,-5.3813423961401,0-180,180,5.3813423961401,0.0441960990428898
16.28,-3.5072565078735,-5.42553849518299,0-180,180,5.42553849518299,0.0414442270994195
16.32,-3.5483533143997,-5.46698272228241,0-180,180,5.46698272228241,0.0530816614627803
16.36,-3.5932159423828,-5.52006438374519,0-180,180,5.52006438374519,0.0411830842495
16.4,-3.6347258090973,-5.56124746799469,0-180,180,5.56124746799469,0.0382881611585599
16.44,-3.6762517690658,-5.59953562915325,0-180,180,5.59953562915325,0.0375814735889497
16.48,-3.7159216403961,-5.6371171027422,0-180,180,5.6371171027422,0.0547181814908901
16.52,-3.7589335441589,-5.69183528423309,0-180,180,5.69183528423309,0.0420004129409799
