Time,Rotation,Torque,Folder,Theta,TestTorque,DR
7.84,6.0081964731217,6.57387748360634,0-180,0,6.57387748360634,-0.0994324684143102
7.88,5.965935587883,6.47444501519203,0-180,0,6.47444501519203,-0.0794366002082798
7.92,5.9199249744416,6.39500841498375,0-180,0,6.39500841498375,-0.0751107931137103
7.96,5.8806359767914,6.31989762187004,0-180,0,6.31989762187004,-0.11309161782265
8,5.8291107416153,6.20680600404739,0-180,0,6.20680600404739,-0.0819545239210102
8.04,5.7860988378525,6.12485148012638,0-180,0,6.12485148012638,-0.09330101311207
8.08,5.7435482740403,6.03155046701431,0-180,0,6.03155046701431,-0.0958565622568104
8.12,5.6938469409943,5.9356939047575,0-180,0,5.9356939047575,-0.0838477164506894
8.16,5.6480348110199,5.85184618830681,0-180,0,5.85184618830681,-0.0969916582107606
8.2,5.6026947498322,5.75485453009605,0-180,0,5.75485453009605,-0.0696677714586196
8.24,5.5617427825928,5.68518675863743,0-180,0,5.68518675863743,-0.0951033085584703
8.28,5.5153244733811,5.59008345007896,0-180,0,5.59008345007896,-0.0893250107765198
8.32,5.4706710577011,5.50075843930244,0-180,0,5.50075843930244,-0.0852450728416398
8.36,5.4239630699158,5.4155133664608,0-180,0,5.4155133664608,-0.0738523900508898
8.4,5.3810584545136,5.34166097640991,0-180,0,5.34166097640991,-0.0779069960117305
8.44,5.3392535448075,5.26375398039818,0-180,0,5.26375398039818,-0.0890526920556995
8.48,5.2965688705445,5.17470128834248,0-180,0,5.17470128834248,-0.0640090554952701
8.52,5.2508908510208,5.11069223284721,0-180,0,5.11069223284721,-0.07376857101917
8.56,5.2121275663376,5.03692366182804,0-180,0,5.03692366182804,-0.0847347080707506
8.6,5.164459347725,4.95218895375729,0-180,0,4.95218895375729,-0.0786714255809793
8.64,5.1209270954132,4.87351752817631,0-180,0,4.87351752817631,-0.0673949718475404
8.68,5.0769549608231,4.80612255632877,0-180,0,4.80612255632877,-0.0575676560401899
8.72,5.0335943698883,4.74855490028858,0-180,0,4.74855490028858,-0.0842500478029198
8.76,4.9900245666504,4.66430485248566,0-180,0,4.66430485248566,-0.0611200928688103
8.8,4.955912232399,4.60318475961685,0-180,0,4.60318475961685,-0.0762470066547403
8.84,4.9060499668122,4.52693775296211,0-180,0,4.52693775296211,-0.0766847282648095
8.88,4.8604148626328,4.4502530246973,0-180,0,4.4502530246973,-0.0497527420520703
8.92,4.8249077796936,4.40050028264523,0-180,0,4.40050028264523,-0.0918243080377596
8.96,4.7785753011704,4.30867597460747,0-180,0,4.30867597460747,-0.0422932207584399
9,4.7397208213807,4.26638275384903,0-180,0,4.26638275384903,-0.0770844519138301
9.04,4.6977335214615,4.1892983019352,0-180,0,4.1892983019352,-0.0672753900289607
9.08,4.6503335237503,4.12202291190624,0-180,0,4.12202291190624,-0.0530600547790501
9.12,4.6136194467545,4.06896285712719,0-180,0,4.06896285712719,-0.0882841646671295
9.16,4.5706450939179,3.98067869246006,0-180,0,3.98067869246006,-0.0723697245121002
9.2,4.5236152410508,3.90830896794796,0-180,0,3.90830896794796,-0.06300024688244
9.24,4.4867509603501,3.84530872106552,0-180,0,3.84530872106552,-0.0636789947748198
9.28,4.4435995817185,3.7816297262907,0-180,0,3.7816297262907,-0.08127577602863
9.32,4.3992680311203,3.70035395026207,0-180,0,3.70035395026207,-0.0780351459980002
9.36,4.3542122840882,3.62231880426407,0-180,0,3.62231880426407,-0.03320276737213
9.4,4.3096500635147,3.58911603689194,0-180,0,3.58911603689194,-0.0591035932302497
9.44,4.2747652530671,3.53001244366169,0-180,0,3.53001244366169,-0.0643517822027202
9.48,4.2292267084122,3.46566066145897,0-180,0,3.46566066145897,-0.0515073537826498
9.52,4.1910696029663,3.41415330767632,0-180,0,3.41415330767632,-0.0561933964490904
9.56,4.1446512937546,3.35795991122723,0-180,0,3.35795991122723,-0.0512380152940799
9.6,4.1051530838013,3.30672189593315,0-180,0,3.30672189593315,-0.0738088041543898
9.64,4.0621733665467,3.23291309177876,0-180,0,3.23291309177876,-0.0418562442064299
9.68,4.02135014534,3.19105684757233,0-180,0,3.19105684757233,-0.0555511564016404
9.72,3.9797919988633,3.13550569117069,0-180,0,3.13550569117069,-0.0442948192357999
9.76,3.940846323967,3.09121087193489,0-180,0,3.09121087193489,-0.0590486451983399
9.8,3.8991862535477,3.03216222673655,0-180,0,3.03216222673655,-0.0645902007818302
9.84,3.8573598861695,2.96757202595472,0-180,0,2.96757202595472,-0.0612914562225297
9.88,3.8203293085099,2.90628056973219,0-180,0,2.90628056973219,-0.06212759763002
9.92,3.7780898809433,2.84415297210217,0-180,0,2.84415297210217,-0.0641079619526903
9.96,3.7354910373688,2.78004501014948,0-180,0,2.78004501014948,-0.0555891543626799
10,3.6977791786194,2.7244558557868,0-180,0,2.7244558557868,-0.0605667009949697
10.04,3.6532974243164,2.66388915479183,0-180,0,2.66388915479183,-0.0620927661657302
10.08,3.6150008440018,2.6017963886261,0-180,0,2.6017963886261,-0.0639177858829498
10.12,3.5689795017243,2.53787860274315,0-180,0,2.53787860274315,-0.0483887270093
10.16,3.5317879915238,2.48948987573385,0-180,0,2.48948987573385,-0.0558298081159601
10.2,3.4901171922684,2.43366006761789,0-180,0,2.43366006761789,-0.06714463233947
10.24,3.4494763612748,2.36651543527842,0-180,0,2.36651543527842,-0.0680407509207801
10.28,3.4080308675766,2.29847468435764,0-180,0,2.29847468435764,-0.0419676303863499
10.32,3.366858959198,2.25650705397129,0-180,0,2.25650705397129,-0.0562511384487103
10.36,3.3256763219834,2.20025591552258,0-180,0,2.20025591552258,-0.05405060946942
10.4,3.2851159572602,2.14620530605316,0-180,0,2.14620530605316,-0.0508967787027297
10.44,3.241508603096,2.09530852735043,0-180,0,2.09530852735043,-0.03984849900008
10.48,3.2064414024353,2.05546002835035,0-180,0,2.05546002835035,-0.07258169353008
10.52,3.165500164032,1.98287833482027,0-180,0,1.98287833482027,-0.04473105072975
10.56,3.1186312437058,1.93814728409052,0-180,0,1.93814728409052,-0.05417913198471
10.6,3.0829256772995,1.88396815210581,0-180,0,1.88396815210581,-0.0599056482315101
10.64,3.0432933568955,1.8240625038743,0-180,0,1.8240625038743,-0.0551307573914499
10.68,3.0001956224442,1.76893174648285,0-180,0,1.76893174648285,-0.06708167493343
10.72,2.9580420255661,1.70185007154942,0-180,0,1.70185007154942,-0.0495163723826499
10.76,2.9098266363144,1.65233369916677,0-180,0,1.65233369916677,-0.0559611245989802
10.8,2.862378358841,1.59637257456779,0-180,0,1.59637257456779,-0.0453844666480998
10.84,2.8202086687088,1.55098810791969,0-180,0,1.55098810791969,-0.0568741001188702
10.88,2.7828776836396,1.49411400780082,0-180,0,1.49411400780082,-0.0530873425304899
10.92,2.7401661872864,1.44102666527033,0-180,0,1.44102666527033,-0.05779163911939
10.96,2.6960921287537,1.38323502615094,0-180,0,1.38323502615094,-0.0621267594397001
11,2.649502158165,1.32110826671124,0-180,0,1.32110826671124,-0.0284831970930099
11.04,2.6103311777115,1.29262506961823,0-180,0,1.29262506961823,-0.0465034507215101
11.08,2.5660264492035,1.24612161889672,0-180,0,1.24612161889672,-0.02505229786038
11.12,2.5267267227173,1.22106932103634,0-180,0,1.22106932103634,-0.0577500090002998
11.16,2.4831408262253,1.16331931203604,0-180,0,1.16331931203604,-0.0535172410309301
11.2,2.4392277002335,1.10980207100511,0-180,0,1.10980207100511,-0.04799151793123
11.24,2.3935872316361,1.06181055307388,0-180,0,1.06181055307388,-0.0371247529983501
11.28,2.3499423265457,1.02468580007553,0-180,0,1.02468580007553,-0.02323035150766
11.32,2.3149555921555,1.00145544856787,0-180,0,1.00145544856787,-0.048874504864219
11.36,2.2714018821717,0.952580943703651,0-180,0,0.952580943703651,-0.040000583976507
11.4,2.2290873527527,0.912580359727144,0-180,0,0.912580359727144,-0.054850056767463
11.44,2.1829265356064,0.857730302959681,0-180,0,0.857730302959681,-0.05576815456152
11.48,2.1415722370148,0.801962148398161,0-180,0,0.801962148398161,-0.0289394520223141
11.52,2.0938128232956,0.773022696375847,0-180,0,0.773022696375847,-0.021055061370134
11.56,2.0567446947098,0.751967635005713,0-180,0,0.751967635005713,-0.038577802479268
11.6,2.0165008306504,0.713389832526445,0-180,0,0.713389832526445,-0.049824360758066
11.64,1.9764232635498,0.663565471768379,0-180,0,0.663565471768379,-0.063792150467634
11.68,1.9324564933777,0.599773321300745,0-180,0,0.599773321300745,-0.037018395960331
11.72,1.8920946121216,0.562754925340414,0-180,0,0.562754925340414,-0.0392545014619831
11.76,1.8508046865464,0.523500423878431,0-180,0,0.523500423878431,-0.024810433387756
11.8,1.8203938007355,0.498689990490675,0-180,0,0.498689990490675,-0.074305478483439
11.84,1.7780685424805,0.424384512007236,0-180,0,0.424384512007236,-0.049736071377992
11.88,1.7336404323578,0.374648440629244,0-180,0,0.374648440629244,-0.035347416996956
11.92,1.6919106245041,0.339301023632288,0-180,0,0.339301023632288,-0.033946800976992
11.96,1.6582435369492,0.305354222655296,0-180,0,0.305354222655296,-0.070015247911215
12,1.6077965497971,0.235338974744081,0-180,0,0.235338974744081,-0.052009895443916
12.04,1.5628534555436,0.183329079300165,0-180,0,0.183329079300165,-0.038540549576282
12.08,1.5200936794281,0.144788529723883,0-180,0,0.144788529723883,-0.0474892556667331
12.12,1.4750862121582,0.0972992740571499,0-180,0,0.0972992740571499,-0.0418282113969326
12.16,1.4444339275361,0.0554710626602173,0-180,0,0.0554710626602173,-0.038350559771061
12.2,1.4105361700058,0.0171205028891563,0-180,0,0.0171205028891563,0.0244701281189919
12.24,1.3642305135727,-0.0415906310081482,0-180,0,0.0415906310081482,0.044853612780571
12.28,1.3225543498993,-0.0864442437887192,0-180,0,0.0864442437887192,0.0274148769676688
12.32,1.2938225269318,-0.113859120756388,0-180,0,0.113859120756388,0.021758116781711
12.36,1.2632668018341,-0.135617237538099,0-180,0,0.135617237538099,0.026019476354122
12.4,1.2325018644333,-0.161636713892221,0-180,0,0.161636713892221,0.029712729156018
12.44,1.2047678232193,-0.191349443048239,0-180,0,0.191349443048239,0.034826807677746
12.48,1.1725652217865,-0.226176250725985,0-180,0,0.226176250725985,0.041394680738449
12.52,1.1397457122803,-0.267570931464434,0-180,0,0.267570931464434,0.022909324616193
12.56,1.1034768819809,-0.290480256080627,0-180,0,0.290480256080627,0.052732694894076
12.6,1.0722720623017,-0.343212950974703,0-180,0,0.343212950974703,0.059124827384949
12.64,1.0345977544785,-0.402337778359652,0-180,0,0.402337778359652,0.047382246702909
12.68,0.998661518097002,-0.449720025062561,0-180,0,0.449720025062561,0.058938004076481
12.72,0.963100790977503,-0.508658029139042,0-180,0,0.508658029139042,0.05443599075079
12.76,0.922229290008602,-0.563094019889832,0-180,0,0.563094019889832,0.065519567579031
12.8,0.883900523185801,-0.628613587468863,0-180,0,0.628613587468863,0.059673190116882
12.84,0.841634273529102,-0.688286777585745,0-180,0,0.688286777585745,0.0647093169391151
12.88,0.802275538444601,-0.75299609452486,0-180,0,0.75299609452486,0.062982551753521
12.92,0.758791565895102,-0.815978646278381,0-180,0,0.815978646278381,0.040693115442992
12.96,0.720629096031203,-0.856671761721373,0-180,0,0.856671761721373,0.0677210278809069
13,0.679773688316402,-0.92439278960228,0-180,0,0.92439278960228,0.063707027584314
13.04,0.636413097381602,-0.988099817186594,0-180,0,0.988099817186594,0.0549533404409861
13.08,0.6018501520157,-1.04305315762758,0-180,0,1.04305315762758,0.0845253467559799
13.12,0.550539493560802,-1.12757850438356,0-180,0,1.12757850438356,0.0122426077723501
13.16,0.514152646064801,-1.13982111215591,0-180,0,1.13982111215591,0.05515180528164
13.2,0.474209189415003,-1.19497291743755,0-180,0,1.19497291743755,0.0584912486374398
13.24,0.429909825325002,-1.25346416607499,0-180,0,1.25346416607499,0.04608435556293
13.28,0.391184091568,-1.29954852163792,0-180,0,1.29954852163792,0.0449544750154001
13.32,0.353343486785903,-1.34450299665332,0-180,0,1.34450299665332,0.06278958171606
13.36,0.310830473899902,-1.40729257836938,0-180,0,1.40729257836938,0.0348131172359001
13.4,0.272630453109802,-1.44210569560528,0-180,0,1.44210569560528,0.0640940852463199
13.44,0.237477421760602,-1.5061997808516,0-180,0,1.5061997808516,0.0524871051311502
13.48,0.1956081390381,-1.55868688598275,0-180,0,1.55868688598275,0.0599690712988399
13.52,0.156624913215701,-1.61865595728159,0-180,0,1.61865595728159,0.0351453199982601
13.56,0.119374394416802,-1.65380127727985,0-180,0,1.65380127727985,0.03733634948731
13.6,0.0868874788285012,-1.69113762676716,0-180,0,1.69113762676716,-0.00517740845680015
13.64,0.0627315044403005,-1.68596021831036,0-180,0,1.68596021831036,0.00349320471286019
13.68,0.0410538911820026,-1.68945342302322,0-180,0,1.68945342302322,-0.0239504501223502
13.72,0.020030736923303,-1.66550297290087,0-180,0,1.66550297290087,-0.05801226943732
13.76,0.0220853090287001,-1.60749070346355,0-180,0,1.60749070346355,0.0271502882242201
13.8,0.0136095285416005,-1.63464099168777,0-180,0,1.63464099168777,-0.0180957838892899
13.84,-0.000268220901499916,-1.61654520779848,0-180,180,1.61654520779848,0
13.84,-0.000268220901499916,-1.61654520779848,0-180,180,1.61654520779848,-0.0159241259098002
13.88,-0.00432908534999754,-1.60062108188868,0-180,180,1.60062108188868,0.04650000482797
13.92,-0.0275248289107992,-1.64712108671665,0-180,180,1.64712108671665,0.03937035799027
13.96,-0.049819350242597,-1.68649144470692,0-180,180,1.68649144470692,0.0418961048126201
14,-0.0789964199065984,-1.72838754951954,0-180,180,1.72838754951954,0.05732774734497
14.04,-0.111998319625798,-1.78571529686451,0-180,180,1.78571529686451,0.02322588115931
14.08,-0.139716267585698,-1.80894117802382,0-180,180,1.80894117802382,0.0744210556149401
14.12,-0.177487134933397,-1.88336223363876,0-180,180,1.88336223363876,0.0498220324516299
14.16,-0.216679573058997,-1.93318426609039,0-180,180,1.93318426609039,0.0349072739482001
14.2,-0.248109698295597,-1.96809154003859,0-180,180,1.96809154003859,0.0486191362142501
14.24,-0.289088487625097,-2.01671067625284,0-180,180,2.01671067625284,0.0257343053817798
14.28,-0.322487354278497,-2.04244498163462,0-180,180,2.04244498163462,0.04154127091169
14.32,-0.358101725578297,-2.08398625254631,0-180,180,2.08398625254631,0.0570768490433702
14.36,-0.393587350845298,-2.14106310158968,0-180,180,2.14106310158968,0.0676691532134996
14.4,-0.438766479492198,-2.20873225480318,0-180,180,2.20873225480318,0.01734383404255
14.44,-0.464515686035099,-2.22607608884573,0-180,180,2.22607608884573,0.05175657570362
14.48,-0.503874421119598,-2.27783266454935,0-180,180,2.27783266454935,0.0674542039632802
14.52,-0.5457329750061,-2.34528686851263,0-180,180,2.34528686851263,0.0480290502309799
14.56,-0.577077269554099,-2.39331591874361,0-180,180,2.39331591874361,0.03544744104147
14.6,-0.611962080001799,-2.42876335978508,0-180,180,2.42876335978508,0.0505559146404302
14.64,-0.647297501563997,-2.47931927442551,0-180,180,2.47931927442551,0.0749597325920996
14.68,-0.691317915916397,-2.55427900701761,0-180,180,2.55427900701761,0.0341475009918204
14.72,-0.7245773077011,-2.58842650800943,0-180,180,2.58842650800943,0.0693907961249396
14.76,-0.763351321220402,-2.65781730413437,0-180,180,2.65781730413437,0.0506643205881101
14.8,-0.802736878394999,-2.70848162472248,0-180,180,2.70848162472248,0.0366566702723503
14.84,-0.839939117431602,-2.74513829499483,0-180,180,2.74513829499483,0.0624869018793097
14.88,-0.880644321441597,-2.80762519687414,0-180,180,2.80762519687414,0.0417200848460202
14.92,-0.914708375930697,-2.84934528172016,0-180,180,2.84934528172016,0.0381857156753598
14.96,-0.9511542320251,-2.88753099739552,0-180,180,2.88753099739552,0.0780036672949702
15,-0.993833541870099,-2.96553466469049,0-180,180,2.96553466469049,0.0395681709051199
15.04,-1.0318672657013,-3.00510283559561,0-180,180,3.00510283559561,0.0378428027033801
15.08,-1.0677444934845,-3.04294563829899,0-180,180,3.04294563829899,0.0781256705522497
15.12,-1.1131381988525,-3.12107130885124,0-180,180,3.12107130885124,0.0232953578233701
15.16,-1.1488384008407,-3.14436666667461,0-180,180,3.14436666667461,0.0514931976795201
15.2,-1.1865502595901,-3.19585986435413,0-180,180,3.19585986435413,0.03215000033379
15.24,-1.2225133180618,-3.22800986468792,0-180,180,3.22800986468792,0.0497680157422997
15.28,-1.2630254030227,-3.27777788043022,0-180,180,3.27777788043022,0.0530704855918902
15.32,-1.3033121824264,-3.33084836602211,0-180,180,3.33084836602211,0.0376805663108799
15.36,-1.3369041681289,-3.36852893233299,0-180,180,3.36852893233299,0.05191490054131
15.4,-1.3800019025802,-3.4204438328743,0-180,180,3.4204438328743,0.0529870390892002
15.44,-1.4201062917709,-3.4734308719635,0-180,180,3.4734308719635,0.0395584851503399
15.48,-1.4587730169296,-3.51298935711384,0-180,180,3.51298935711384,0.0648688524961498
15.52,-1.5031045675277,-3.57785820960999,0-180,180,3.57785820960999,0.0317320227622901
15.56,-1.5417820215225,-3.60959023237228,0-180,180,3.60959023237228,0.0407952815294301
15.6,-1.5815913677215,-3.65038551390171,0-180,180,3.65038551390171,0.0801585614681199
15.64,-1.6292381286621,-3.73054407536983,0-180,180,3.73054407536983,0.00929273664951991
15.68,-1.666333079338,-3.73983681201935,0-180,180,3.73983681201935,0.0698264688253403
15.72,-1.7080521583557,-3.80966328084469,0-180,180,3.80966328084469,0.0285848975181597
15.76,-1.7454314231872,-3.83824817836285,0-180,180,3.83824817836285,0.0660538673400799
15.8,-1.7863458395004,-3.90430204570293,0-180,180,3.90430204570293,0.0596284866333101
15.84,-1.8303018808364,-3.96393053233624,0-180,180,3.96393053233624,0.0321425497531802
15.88,-1.8697464466095,-3.99607308208942,0-180,180,3.99607308208942,0.0737261027097698
15.92,-1.9132357835769,-4.06979918479919,0-180,180,4.06979918479919,0.04543028771878
15.96,-1.9545793533325,-4.11522947251797,0-180,180,4.11522947251797,0.0337015837430901
16,-1.9920122623443,-4.14893105626106,0-180,180,4.14893105626106,0.0679742544889503
16.04,-2.0321649312973,-4.21690531075001,0-180,180,4.21690531075001,0.0363137573003698
16.08,-2.0709013938903,-4.25321906805038,0-180,180,4.25321906805038,0.0585149973631003
16.12,-2.1143960952758,-4.31173406541348,0-180,180,4.31173406541348,0.0678569078445399
16.16,-2.15896368026729,-4.37959097325802,0-180,180,4.37959097325802,0.0260733067989296
16.2,-2.1959030628204,-4.40566428005695,0-180,180,4.40566428005695,0.0840030610561397
16.24,-2.2421872615814,-4.48966734111309,0-180,180,4.48966734111309,0.05147457122803
16.28,-2.2879618406295,-4.54114191234112,0-180,180,4.54114191234112,0.0186342746019301
16.32,-2.3260277509689,-4.55977618694305,0-180,180,4.55977618694305,0.0657163560390499
16.36,-2.3685300350189,-4.6254925429821,0-180,180,4.6254925429821,0.03123506903649
16.4,-2.40833401679989,-4.65672761201859,0-180,180,4.65672761201859,0.0728510320186606
16.44,-2.4505144357681,-4.72957864403725,0-180,180,4.72957864403725,0.0593259930610595
16.48,-2.4974745512008,-4.78890463709831,0-180,180,4.78890463709831,0.0631418079137802
16.52,-2.5426590442657,-4.85204644501209,0-180,180,4.85204644501209,0.0404443591833097
16.56,-2.5820446014404,-4.8924908041954,0-180,180,4.8924908041954,0.0598717480897903
16.6,-2.6240533590316,-4.95236255228519,0-180,180,4.95236255228519,0.0480651855468803
16.64,-2.6666414737701,-5.00042773783207,0-180,180,5.00042773783207,0.0632978975772893
16.68,-2.71055996418,-5.06372563540936,0-180,180,5.06372563540936,0.04374459385871
